txn_id,customer_id,device_id,payment_instrument_id,amount,timestamp,merchant_category,status,ground_truth_behavior
T0058093,C08360,D04946,P08936,9144.73,2026-06-05 05:59:00,travel,success,NORMAL
T0058094,C08114,D04664,P03291,4976.42,2026-04-01 01:08:00,food,success,NORMAL
T0058095,C08697,D02051,P07906,1637.27,2026-03-23 11:56:00,food,success,NORMAL
T0058096,C03554,D02031,P06292,2474.5,2026-04-18 00:23:00,fashion,success,ABUSIVE
T0058097,C02447,D00924,P01200,1636.92,2026-07-03 18:41:00,fashion,success,NORMAL
T0058098,C04728,D01340,P08151,279.09,2026-03-03 02:30:00,fashion,success,NORMAL
T0058099,C04841,D00743,P07767,1564.92,2026-05-04 04:23:00,food,success,NORMAL
T0058100,C01350,D00027,P05240,2260.19,2026-06-26 08:36:00,grocery,success,NORMAL
T0058101,C03488,D00685,P07271,896.96,2026-05-29 08:18:00,travel,success,NORMAL
T0058102,C07755,D03599,P06190,888.98,2026-06-01 14:43:00,electronics,success,NORMAL
T0058103,C00028,D01387,P05692,2867.82,2026-06-19 14:18:00,grocery,success,NORMAL
T0058104,C03280,D04059,P00550,1340.39,2026-04-10 11:00:00,electronics,success,NORMAL
T0058105,C01174,D01604,P07825,5400.3,2026-01-23 06:45:00,electronics,success,NORMAL
T0058106,C04871,D02492,P04116,4761.01,2026-03-02 08:18:00,travel,success,NORMAL
T0058107,C01890,D04797,P09668,560.86,2026-03-07 15:04:00,fashion,success,NORMAL
T0058108,C03211,D04180,P02965,1306.35,2026-05-09 08:06:00,travel,success,NORMAL
T0058109,C00313,D04402,P08051,5298.32,2026-05-22 00:31:00,grocery,success,ABUSIVE
T0058110,C06984,D02745,P07543,337.15,2026-02-04 07:17:00,food,success,NORMAL
T0058111,C06695,D04816,P00589,2791.96,2026-03-24 20:31:00,electronics,success,NORMAL
T0058112,C07313,D01932,P06709,2368.52,2026-04-01 11:42:00,grocery,success,NORMAL
T0058113,C08499,D03871,P06719,2304.39,2026-06-12 16:25:00,fashion,success,NORMAL
T0058114,C06600,D04879,P04865,787.4,2026-07-20 08:48:00,food,success,NORMAL
T0058115,C03210,D04192,P04780,8450.34,2026-05-16 13:12:00,grocery,success,NORMAL
T0058116,C00949,D03643,P04300,9684.86,2026-04-10 02:55:00,electronics,success,NORMAL
T0058117,C08242,D04070,P04185,909.52,2026-06-17 11:58:00,food,success,NORMAL
T0058118,C04247,D02797,P07298,990.3,2026-06-16 19:31:00,fashion,success,NORMAL
T0058119,C06423,D04728,P00173,9604.04,2026-07-02 17:37:00,food,success,NORMAL
T0058120,C06482,D00136,P06552,818.37,2026-01-27 16:33:00,food,success,NORMAL
T0058121,C02870,D04207,P04929,857.79,2026-03-29 09:47:00,electronics,success,NORMAL
T0058122,C02865,D03078,P02141,2741.82,2026-04-08 10:39:00,food,success,ABUSIVE
T0058123,C01876,D04265,P02583,10599.39,2026-07-06 11:42:00,fashion,success,ABUSIVE
T0058124,C04644,D04889,P00779,5665.74,2026-05-14 19:12:00,grocery,success,NORMAL
T0058125,C00255,D01088,P00093,10962.79,2026-01-06 20:39:00,travel,success,NORMAL
T0058126,C02831,D04916,P02576,10704.08,2026-07-09 07:08:00,grocery,success,NORMAL
T0058127,C00106,D04597,P06226,2579.74,2026-01-24 12:44:00,food,success,NORMAL
T0058128,C05106,D02804,P04638,2224.14,2026-03-04 05:59:00,travel,success,NORMAL
T0058129,C08578,D04315,P04674,2870.8,2026-02-01 12:11:00,travel,success,NORMAL
T0058130,C02543,D02697,P07365,2596.34,2026-02-17 11:41:00,fashion,success,NORMAL
T0058131,C04874,D03002,P03747,1654.02,2026-04-03 18:43:00,electronics,success,NORMAL
T0058132,C09625,D02138,P00867,306.98,2026-04-10 03:47:00,food,success,NORMAL
T0058133,C07811,D03396,P01145,765.06,2026-02-25 00:05:00,fashion,success,NORMAL
T0058134,C03506,D00760,P09566,2715.96,2026-03-18 13:37:00,food,success,NORMAL
T0058135,C06121,D02490,P09436,8433.03,2026-03-06 22:30:00,grocery,success,NORMAL
T0058136,C03853,D02470,P00479,2489.31,2026-03-22 04:52:00,grocery,success,NORMAL
T0058137,C09004,D03036,P05527,501.1,2026-07-29 04:37:00,food,success,NORMAL
T0058138,C06929,D02085,P08286,2345.69,2026-01-10 04:56:00,food,success,NORMAL
T0058139,C01933,D01392,P02483,1722.82,2026-05-02 15:21:00,fashion,success,NORMAL
T0058140,C06202,D00753,P00280,543.36,2026-01-18 23:09:00,grocery,success,NORMAL
T0058141,C04656,D04446,P05852,315.46,2026-01-26 11:31:00,travel,success,NORMAL
T0058142,C07282,D01674,P06512,2982.27,2026-04-03 00:56:00,food,success,ABUSIVE
T0058143,C07455,D03263,P08858,865.58,2026-02-11 21:42:00,electronics,success,NORMAL
T0058144,C08686,D01281,P03632,1011.9,2026-07-26 18:20:00,food,success,ABUSIVE
T0058145,C06610,D04900,P01494,1068.09,2026-01-03 23:12:00,travel,success,NORMAL
T0058146,C09454,D02307,P00475,690.64,2026-07-05 21:36:00,grocery,success,NORMAL
T0058147,C03391,D04909,P00524,7841.27,2026-05-14 16:32:00,food,success,NORMAL
T0058148,C03422,D04966,P08832,748.4,2026-06-05 00:41:00,fashion,success,NORMAL
T0058149,C09342,D02388,P04965,2701.5,2026-01-26 12:57:00,electronics,success,NORMAL
T0058150,C07882,D00728,P02756,290.2,2026-04-26 02:40:00,grocery,success,NORMAL
T0058151,C09719,D03238,P02425,5057.88,2026-02-25 06:00:00,food,success,NORMAL
T0058152,C09367,D00177,P08190,1455.64,2026-01-29 17:38:00,electronics,success,NORMAL
T0058153,C06681,D02219,P01258,1075.58,2026-01-05 22:14:00,fashion,success,NORMAL
T0058154,C06164,D01014,P02813,568.25,2026-06-03 00:26:00,electronics,success,NORMAL
T0058155,C00528,D02308,P05032,1499.0,2026-07-26 01:47:00,grocery,success,ABUSIVE
T0058156,C09212,D03914,P08311,538.84,2026-01-17 16:23:00,food,success,NORMAL
T0058157,C05901,D03347,P07265,1144.71,2026-05-25 13:37:00,fashion,success,NORMAL
T0058158,C01351,D01966,P04999,284.06,2026-06-02 21:22:00,food,success,NORMAL
T0058159,C07231,D01961,P09473,2459.65,2026-05-13 13:10:00,fashion,success,NORMAL
T0058160,C00451,D01585,P09029,2389.49,2026-06-08 17:54:00,electronics,success,NORMAL
T0058161,C09980,D00606,P01492,293.4,2026-01-01 19:00:00,electronics,success,NORMAL
T0058162,C04464,D04485,P08400,1001.5,2026-03-22 05:13:00,electronics,success,NORMAL
T0058163,C06233,D00780,P02676,898.64,2026-01-24 17:38:00,travel,success,NORMAL
T0058164,C07318,D02003,P04762,9951.43,2026-06-29 01:21:00,electronics,success,NORMAL
T0058165,C09326,D03120,P08646,532.75,2026-03-01 17:33:00,travel,success,NORMAL
T0058166,C01920,D03707,P02403,973.22,2026-05-28 10:09:00,food,success,NORMAL
T0058167,C05119,D04568,P05251,1147.37,2026-02-15 18:26:00,grocery,success,NORMAL
T0058168,C06904,D02189,P04555,4401.73,2026-07-01 13:39:00,grocery,success,NORMAL
T0058169,C00762,D01604,P07169,11374.16,2026-07-17 06:05:00,fashion,success,NORMAL
T0058170,C02668,D01835,P04657,790.36,2026-04-10 08:53:00,fashion,success,NORMAL
T0058171,C08171,D03577,P00512,1020.39,2026-06-17 23:56:00,grocery,success,NORMAL
T0058172,C00127,D03487,P01138,917.09,2026-01-22 06:26:00,electronics,success,NORMAL
T0058173,C00692,D01830,P00104,912.12,2026-05-29 07:15:00,travel,success,NORMAL
T0058174,C03128,D03326,P05444,272.05,2026-05-05 08:55:00,fashion,success,NORMAL
T0058175,C09775,D04706,P06288,9021.96,2026-04-18 07:44:00,grocery,success,NORMAL
T0058176,C09630,D01121,P04598,2832.86,2026-05-31 06:26:00,travel,success,NORMAL
T0058177,C09345,D04242,P00245,4715.05,2026-03-23 08:45:00,electronics,success,NORMAL
T0058178,C07742,D00852,P04906,1599.0,2026-01-06 07:57:00,travel,success,ABUSIVE
T0058179,C04808,D04387,P05174,330.56,2026-06-26 11:10:00,electronics,success,NORMAL
T0058180,C07555,D02385,P02571,267.11,2026-07-24 14:48:00,food,success,NORMAL
T0058181,C06251,D00896,P01123,1653.18,2026-06-30 11:39:00,grocery,success,NORMAL
T0058182,C09873,D03015,P00225,318.9,2026-04-22 18:14:00,grocery,success,NORMAL
T0058183,C00309,D02221,P07240,2999.0,2026-06-20 16:52:00,grocery,success,ABUSIVE
T0058184,C08171,D03827,P00397,6964.79,2026-01-07 06:23:00,grocery,success,NORMAL
T0058185,C07812,D03879,P06873,558.18,2026-02-05 08:05:00,fashion,success,NORMAL
T0058186,C00077,D02365,P00130,10255.15,2026-04-29 01:38:00,travel,success,NORMAL
T0058187,C02116,D03678,P06563,470.29,2026-05-11 09:04:00,fashion,success,NORMAL
T0058188,C06565,D04659,P07496,9191.78,2026-02-02 06:20:00,travel,success,NORMAL
T0058189,C08607,D03615,P04604,5317.75,2026-01-01 02:18:00,grocery,success,NORMAL
T0058190,C00800,D04046,P02457,869.47,2026-02-06 08:52:00,food,success,NORMAL
T0058191,C03908,D01662,P09088,463.77,2026-01-22 19:57:00,grocery,success,ABUSIVE
T0058192,C07733,D01357,P05421,4453.5,2026-01-31 02:05:00,travel,success,NORMAL
T0058193,C09995,D02896,P04180,5037.8,2026-06-05 11:59:00,grocery,success,NORMAL
T0058194,C06680,D01224,P09413,10140.19,2026-04-05 17:16:00,grocery,success,NORMAL
T0058195,C09998,D01653,P01773,10844.64,2026-06-29 14:53:00,grocery,success,NORMAL
T0058196,C00729,D00095,P09547,741.85,2026-04-22 10:21:00,fashion,success,NORMAL
T0058197,C02808,D01445,P01273,536.58,2026-05-20 23:16:00,travel,success,NORMAL
T0058198,C01388,D01321,P03919,9011.94,2026-06-04 15:12:00,fashion,success,NORMAL
T0058199,C05717,D00094,P09919,8099.11,2026-04-10 12:19:00,electronics,success,NORMAL
T0058200,C02091,D02071,P00277,1130.99,2026-04-23 02:55:00,food,success,NORMAL
T0058201,C06119,D01643,P07579,5291.9,2026-03-01 00:41:00,grocery,success,NORMAL
T0058202,C00077,D01768,P01386,940.67,2026-02-14 05:47:00,fashion,success,NORMAL
T0058203,C03510,D00647,P02784,1047.42,2026-03-01 11:54:00,grocery,success,NORMAL
T0058204,C06438,D02919,P07336,1554.87,2026-06-11 20:58:00,electronics,success,NORMAL
T0058205,C03328,D04253,P07741,1049.88,2026-02-21 09:15:00,electronics,success,NORMAL
T0058206,C04480,D02371,P09641,5718.69,2026-03-24 04:20:00,food,success,NORMAL
T0058207,C06518,D01662,P09088,5196.81,2026-01-02 17:23:00,travel,success,ABUSIVE
T0058208,C02914,D01474,P04977,2499.0,2026-02-04 03:40:00,electronics,success,ABUSIVE
T0058209,C08549,D01020,P08600,852.26,2026-05-30 07:44:00,electronics,success,NORMAL
T0058210,C01787,D02450,P02641,468.27,2026-07-05 18:44:00,travel,success,NORMAL
T0058211,C09160,D04104,P05236,804.2,2026-01-16 19:09:00,travel,success,NORMAL
T0058212,C05919,D03415,P06407,1001.88,2026-06-23 21:54:00,food,success,NORMAL
T0058213,C08244,D03413,P08688,306.04,2026-02-23 15:25:00,food,success,NORMAL
T0058214,C00742,D02702,P09348,522.04,2026-05-17 06:18:00,fashion,success,NORMAL
T0058215,C06412,D01790,P08941,1054.95,2026-03-19 21:12:00,travel,success,NORMAL
T0058216,C06149,D03995,P05384,467.04,2026-06-03 03:39:00,grocery,success,NORMAL
T0058217,C02511,D04111,P05309,2716.35,2026-01-27 04:11:00,travel,success,NORMAL
T0058218,C06296,D03038,P01639,4876.53,2026-04-11 10:07:00,grocery,success,NORMAL
T0058219,C09713,D03726,P05081,910.28,2026-03-28 09:24:00,grocery,success,NORMAL
T0058220,C09645,D04408,P00250,1543.8,2026-04-30 08:40:00,grocery,success,NORMAL
T0058221,C05061,D00108,P09997,4620.94,2026-03-06 02:19:00,food,success,NORMAL
T0058222,C06552,D03380,P05754,465.59,2026-01-08 21:54:00,food,success,NORMAL
T0058223,C08035,D02526,P08738,1476.45,2026-02-16 17:31:00,grocery,success,NORMAL
T0058224,C08514,D03962,P09848,7526.3,2026-01-27 23:41:00,travel,success,NORMAL
T0058225,C08317,D02723,P00036,314.41,2026-01-16 13:01:00,food,success,NORMAL
T0058226,C02795,D02352,P03385,1705.47,2026-01-16 16:28:00,fashion,success,NORMAL
T0058227,C00530,D00648,P08591,493.85,2026-04-18 00:43:00,food,success,NORMAL
T0058228,C03300,D03885,P02992,5575.27,2026-05-15 02:47:00,fashion,success,NORMAL
T0058229,C03381,D00722,P01727,1329.66,2026-04-15 06:18:00,electronics,success,NORMAL
T0058230,C09763,D03883,P09260,775.1,2026-06-18 23:05:00,grocery,success,NORMAL
T0058231,C03639,D02666,P03733,306.18,2026-04-25 22:04:00,electronics,success,NORMAL
T0058232,C06364,D00983,P01170,7763.91,2026-06-19 07:13:00,travel,success,NORMAL
T0058233,C09990,D01135,P07066,5681.47,2026-06-02 03:19:00,fashion,success,NORMAL
T0058234,C03314,D00468,P08958,338.76,2026-05-08 08:43:00,electronics,success,NORMAL
T0058235,C02214,D04129,P02902,4281.96,2026-02-24 01:13:00,fashion,success,NORMAL
T0058236,C09395,D04052,P06663,895.92,2026-07-18 22:17:00,electronics,success,NORMAL
T0058237,C02571,D03721,P04926,2651.16,2026-03-25 13:18:00,travel,success,NORMAL
T0058238,C03732,D01169,P05743,448.34,2026-03-26 20:27:00,electronics,success,NORMAL
T0058239,C01514,D03506,P08982,323.95,2026-06-29 19:46:00,travel,success,NORMAL
T0058240,C07448,D03150,P04328,1466.47,2026-05-09 05:52:00,fashion,success,NORMAL
T0058241,C07641,D02872,P07192,710.21,2026-03-12 09:05:00,travel,success,NORMAL
T0058242,C05626,D04019,P09632,2315.85,2026-03-01 21:02:00,grocery,success,NORMAL
T0058243,C00547,D03018,P07789,8504.03,2026-05-03 14:14:00,food,success,NORMAL
T0058244,C02135,D03084,P09637,312.78,2026-02-08 13:05:00,travel,success,NORMAL
T0058245,C03855,D00936,P00128,9715.46,2026-04-11 01:44:00,food,success,NORMAL
T0058246,C02825,D01755,P05126,893.45,2026-04-21 22:44:00,fashion,success,NORMAL
T0058247,C01612,D02750,P01131,309.49,2026-01-20 12:28:00,fashion,success,NORMAL
T0058248,C07020,D04575,P00356,1357.26,2026-07-06 03:32:00,electronics,success,NORMAL
T0058249,C04068,D04800,P05992,2499.0,2026-04-25 23:25:00,food,success,ABUSIVE
T0058250,C05777,D03771,P05566,896.73,2026-07-20 05:11:00,travel,success,NORMAL
T0058251,C04308,D02588,P06997,473.0,2026-01-03 13:59:00,fashion,success,NORMAL
T0058252,C02038,D04265,P02583,2546.35,2026-05-23 19:09:00,electronics,success,ABUSIVE
T0058253,C09974,D04761,P08914,1336.07,2026-05-24 09:12:00,grocery,success,NORMAL
T0058254,C09636,D00205,P05369,8856.54,2026-06-12 13:06:00,food,success,NORMAL
T0058255,C01878,D02728,P00087,976.63,2026-03-16 20:10:00,food,success,NORMAL
T0058256,C03901,D02602,P08662,4737.13,2026-04-17 07:29:00,electronics,success,NORMAL
T0058257,C09575,D03569,P01612,9824.78,2026-03-29 00:14:00,grocery,success,NORMAL
T0058258,C05725,D01843,P03531,8513.97,2026-06-06 06:31:00,food,success,NORMAL
T0058259,C03003,D00689,P02165,493.85,2026-02-17 00:01:00,grocery,success,ABUSIVE
T0058260,C07902,D04974,P02585,7944.73,2026-03-19 18:39:00,fashion,success,NORMAL
T0058261,C03109,D03321,P08854,1455.57,2026-05-17 19:07:00,grocery,success,NORMAL
T0058262,C08659,D04516,P04823,288.55,2026-05-26 15:28:00,electronics,success,NORMAL
T0058263,C06552,D03380,P05754,2840.25,2026-06-21 11:05:00,travel,success,NORMAL
T0058264,C04846,D04684,P09043,1377.51,2026-03-22 01:55:00,fashion,success,NORMAL
T0058265,C03788,D03542,P07130,5410.21,2026-06-01 08:29:00,travel,success,NORMAL
T0058266,C04735,D00634,P08059,8657.68,2026-03-13 05:31:00,electronics,success,NORMAL
T0058267,C04864,D02702,P09348,533.43,2026-04-05 14:37:00,food,success,NORMAL
T0058268,C07688,D04281,P09395,2796.09,2026-03-18 07:46:00,grocery,success,NORMAL
T0058269,C09553,D04729,P07365,5547.47,2026-02-21 02:08:00,travel,success,NORMAL
T0058270,C03789,D00841,P00843,899.65,2026-04-08 16:13:00,travel,success,NORMAL
T0058271,C04824,D01084,P03828,8825.5,2026-03-23 15:58:00,travel,success,NORMAL
T0058272,C03042,D04516,P04823,1050.51,2026-05-19 16:23:00,grocery,success,NORMAL
T0058273,C04976,D04904,P06510,1683.42,2026-07-17 07:41:00,electronics,success,NORMAL
T0058274,C06424,D00020,P02171,2567.82,2026-02-19 09:17:00,grocery,success,NORMAL
T0058275,C03671,D00924,P09116,872.07,2026-03-07 03:13:00,food,success,NORMAL
T0058276,C07856,D04867,P08242,932.53,2026-04-21 00:02:00,grocery,success,NORMAL
T0058277,C02195,D02768,P02797,463.55,2026-02-14 17:30:00,fashion,success,NORMAL
T0058278,C05912,D03260,P06000,4954.36,2026-07-15 06:26:00,fashion,success,NORMAL
T0058279,C01742,D01700,P03746,1148.03,2026-06-24 19:40:00,travel,success,NORMAL
T0058280,C06529,D02566,P02938,10516.93,2026-07-06 10:57:00,fashion,success,NORMAL
T0058281,C01735,D01293,P08684,308.22,2026-07-18 20:02:00,grocery,success,NORMAL
T0058282,C08961,D02006,P01554,5310.48,2026-01-22 12:22:00,food,success,NORMAL
T0058283,C02963,D04966,P07534,4687.54,2026-04-24 23:47:00,electronics,success,NORMAL
T0058284,C07074,D01212,P02739,318.85,2026-07-13 12:01:00,grocery,success,NORMAL
T0058285,C08528,D04629,P08980,1474.88,2026-05-16 16:33:00,grocery,success,NORMAL
T0058286,C02973,D04510,P03146,511.13,2026-03-12 17:49:00,travel,success,NORMAL
T0058287,C05755,D01520,P02328,257.42,2026-03-25 07:33:00,food,success,NORMAL
T0058288,C03799,D02783,P02474,11290.12,2026-05-09 01:33:00,travel,success,NORMAL
T0058289,C01974,D03141,P00109,2650.89,2026-01-07 20:50:00,food,success,NORMAL
T0058290,C01867,D02474,P00962,8829.22,2026-02-07 01:16:00,electronics,success,NORMAL
T0058291,C05708,D03462,P00241,1321.07,2026-04-18 06:35:00,grocery,success,NORMAL
T0058292,C00315,D00047,P07001,1435.22,2026-02-10 14:00:00,food,success,NORMAL
T0058293,C09745,D02576,P04099,1598.81,2026-05-08 05:48:00,food,success,NORMAL
T0058294,C02348,D04862,P09852,2186.83,2026-06-27 04:02:00,grocery,success,NORMAL
T0058295,C09809,D02632,P08551,7921.95,2026-03-09 03:43:00,fashion,success,NORMAL
T0058296,C01241,D02880,P08953,268.71,2026-02-17 03:43:00,grocery,success,NORMAL
T0058297,C01869,D02634,P05551,7017.12,2026-03-05 12:42:00,travel,success,NORMAL
T0058298,C04672,D04185,P00430,8620.1,2026-06-15 16:26:00,electronics,success,NORMAL
T0058299,C00286,D00108,P00669,974.05,2026-02-23 07:51:00,grocery,success,NORMAL
T0058300,C01748,D03127,P03210,1678.36,2026-03-08 22:16:00,grocery,success,NORMAL
T0058301,C06870,D04911,P08902,878.18,2026-06-21 07:02:00,grocery,success,NORMAL
T0058302,C04805,D01901,P04996,10891.69,2026-01-31 10:22:00,grocery,success,NORMAL
T0058303,C01136,D02979,P01662,5237.99,2026-02-14 11:56:00,grocery,success,NORMAL
T0058304,C01393,D01538,P08171,473.55,2026-01-05 11:33:00,food,success,NORMAL
T0058305,C04008,D03629,P05535,10376.06,2026-01-24 02:44:00,food,success,NORMAL
T0058306,C08437,D04951,P06072,566.63,2026-05-20 10:44:00,grocery,success,NORMAL
T0058307,C05847,D01200,P00405,523.77,2026-03-01 09:44:00,food,success,NORMAL
T0058308,C01134,D04565,P03360,11430.55,2026-05-17 07:33:00,electronics,success,NORMAL
T0058309,C03464,D04761,P08914,551.56,2026-01-23 01:28:00,food,success,NORMAL
T0058310,C09638,D00026,P03634,7587.49,2026-05-27 09:15:00,grocery,success,NORMAL
T0058311,C09725,D02215,P07404,2687.13,2026-06-20 01:16:00,fashion,success,NORMAL
T0058312,C01185,D03435,P09626,8000.85,2026-06-24 00:00:00,travel,success,NORMAL
T0058313,C07585,D02823,P09483,269.36,2026-04-08 06:14:00,electronics,success,NORMAL
T0058314,C04885,D01570,P01461,894.94,2026-05-20 05:20:00,food,success,NORMAL
T0058315,C09146,D03847,P03077,315.7,2026-07-17 13:58:00,travel,success,NORMAL
T0058316,C07340,D00989,P06469,817.64,2026-06-19 23:23:00,fashion,success,NORMAL
T0058317,C02192,D01019,P05685,9570.44,2026-07-18 20:41:00,grocery,success,NORMAL
T0058318,C05726,D04264,P07512,857.94,2026-01-15 13:54:00,travel,success,NORMAL
T0058319,C06129,D00561,P07545,8411.21,2026-06-08 10:29:00,grocery,success,NORMAL
T0058320,C05755,D01241,P03702,290.06,2026-02-07 00:19:00,food,success,NORMAL
T0058321,C09206,D01969,P02447,557.25,2026-06-23 05:18:00,electronics,success,NORMAL
T0058322,C00251,D03994,P00159,11061.13,2026-04-30 05:32:00,grocery,success,NORMAL
T0058323,C06868,D02593,P08966,7454.83,2026-05-13 04:00:00,food,success,NORMAL
T0058324,C05781,D04016,P03758,873.74,2026-04-12 12:27:00,fashion,success,NORMAL
T0058325,C02814,D03226,P03759,268.11,2026-01-13 04:28:00,travel,success,NORMAL
T0058326,C03488,D04296,P05002,8239.29,2026-06-02 13:01:00,electronics,success,NORMAL
T0058327,C04489,D00778,P05601,5184.25,2026-02-07 22:54:00,travel,success,NORMAL
T0058328,C07586,D02655,P01483,1715.31,2026-06-02 22:06:00,grocery,success,NORMAL
T0058329,C05799,D00563,P06809,469.69,2026-05-23 04:20:00,travel,success,NORMAL
T0058330,C03857,D02659,P06231,1581.7,2026-02-17 20:32:00,fashion,success,NORMAL
T0058331,C06860,D03489,P00373,1019.57,2026-05-02 13:10:00,food,success,NORMAL
T0058332,C02063,D02213,P05405,328.14,2026-05-11 06:17:00,electronics,success,NORMAL
T0058333,C02038,D04265,P02583,1635.36,2026-06-23 07:37:00,fashion,success,ABUSIVE
T0058334,C00888,D01190,P05871,736.6,2026-06-15 00:44:00,grocery,success,NORMAL
T0058335,C09880,D03662,P06467,10943.58,2026-06-01 13:27:00,fashion,success,NORMAL
T0058336,C07268,D02646,P09325,717.5,2026-03-03 15:57:00,electronics,success,NORMAL
T0058337,C03730,D00712,P05645,4743.92,2026-01-14 21:47:00,electronics,success,NORMAL
T0058338,C04258,D00089,P05146,289.57,2026-06-22 19:59:00,food,success,NORMAL
T0058339,C05768,D03270,P03677,522.26,2026-01-26 06:52:00,food,success,NORMAL
T0058340,C02214,D04129,P02902,6931.07,2026-01-21 01:30:00,food,success,NORMAL
T0058341,C07312,D03439,P07996,8759.88,2026-02-17 05:06:00,fashion,success,ABUSIVE
T0058342,C07394,D04539,P01825,8667.11,2026-07-25 03:22:00,fashion,success,NORMAL
T0058343,C05875,D03722,P07622,976.89,2026-06-01 02:14:00,fashion,success,NORMAL
T0058344,C08694,D01765,P05803,928.87,2026-01-10 14:50:00,fashion,success,NORMAL
T0058345,C07828,D03419,P02118,7818.74,2026-05-06 10:37:00,fashion,success,NORMAL
T0058346,C07261,D00845,P08235,780.13,2026-07-18 09:40:00,travel,success,NORMAL
T0058347,C04216,D02862,P01325,1499.0,2026-02-14 06:04:00,electronics,success,ABUSIVE
T0058348,C04494,D01908,P04890,8901.8,2026-03-10 04:24:00,grocery,success,NORMAL
T0058349,C09490,D00267,P05282,5052.08,2026-03-15 15:07:00,food,success,NORMAL
T0058350,C02345,D00985,P01900,734.43,2026-06-23 06:27:00,fashion,success,NORMAL
T0058351,C07480,D02019,P01442,687.25,2026-02-02 04:18:00,travel,success,NORMAL
T0058352,C08780,D03898,P04534,343.52,2026-03-18 19:36:00,food,success,NORMAL
T0058353,C04041,D00606,P01492,1677.97,2026-04-27 14:59:00,electronics,success,NORMAL
T0058354,C06111,D02502,P02214,5603.59,2026-05-27 19:50:00,electronics,success,NORMAL
T0058355,C04814,D02160,P03467,8439.74,2026-03-28 00:27:00,travel,success,NORMAL
T0058356,C03484,D01422,P03640,885.94,2026-07-06 13:23:00,travel,success,NORMAL
T0058357,C09278,D04061,P07777,1036.43,2026-02-05 20:10:00,travel,success,NORMAL
T0058358,C00346,D02477,P07541,8251.38,2026-07-21 01:27:00,food,success,NORMAL
T0058359,C06546,D04503,P03655,323.05,2026-07-22 20:18:00,travel,success,NORMAL
T0058360,C05087,D01131,P06913,276.93,2026-07-20 04:17:00,fashion,success,NORMAL
T0058361,C09913,D01956,P01481,1459.47,2026-04-12 09:49:00,fashion,success,NORMAL
T0058362,C05523,D03569,P06736,4821.71,2026-03-14 19:31:00,grocery,success,NORMAL
T0058363,C03119,D03332,P03310,1080.95,2026-04-17 14:43:00,food,success,NORMAL
T0058364,C05771,D04463,P09687,2360.32,2026-03-16 17:45:00,fashion,success,NORMAL
T0058365,C01881,D02632,P00991,963.88,2026-03-04 23:16:00,grocery,success,NORMAL
T0058366,C06850,D00057,P04144,2498.47,2026-01-29 07:10:00,travel,success,NORMAL
T0058367,C09084,D00153,P01477,304.63,2026-01-15 16:19:00,travel,success,NORMAL
T0058368,C01875,D00449,P00784,899.74,2026-06-27 17:14:00,food,success,NORMAL
T0058369,C09832,D00541,P06239,8579.22,2026-07-23 15:06:00,fashion,success,NORMAL
T0058370,C08687,D02225,P06954,10142.86,2026-03-20 02:27:00,grocery,success,NORMAL
T0058371,C03715,D04392,P04340,1499.0,2026-04-27 05:11:00,food,success,ABUSIVE
T0058372,C07376,D03367,P04703,313.03,2026-06-28 15:14:00,travel,success,NORMAL
T0058373,C02611,D00455,P08465,271.41,2026-07-09 22:31:00,fashion,success,NORMAL
T0058374,C08960,D03929,P04692,8307.94,2026-06-29 10:02:00,fashion,success,NORMAL
T0058375,C08866,D00690,P02427,556.78,2026-05-11 00:43:00,electronics,success,NORMAL
T0058376,C01238,D04555,P00724,843.68,2026-01-31 00:43:00,food,success,NORMAL
T0058377,C06620,D02733,P01022,7707.12,2026-02-20 23:58:00,travel,success,NORMAL
T0058378,C06329,D01621,P09274,9842.91,2026-05-03 07:18:00,grocery,success,NORMAL
T0058379,C03228,D01052,P06934,10331.55,2026-07-17 07:23:00,travel,success,NORMAL
T0058380,C04176,D04744,P05132,726.86,2026-05-30 19:13:00,electronics,success,NORMAL
T0058381,C05534,D03458,P09889,10531.17,2026-03-01 07:16:00,fashion,success,NORMAL
T0058382,C01783,D00851,P08959,5126.17,2026-03-10 06:23:00,travel,success,NORMAL
T0058383,C09696,D01364,P03114,827.01,2026-01-31 05:37:00,grocery,success,NORMAL
T0058384,C03312,D01054,P06873,1620.26,2026-06-22 01:17:00,fashion,success,NORMAL
T0058385,C06739,D00038,P01593,10317.89,2026-07-21 14:45:00,grocery,success,NORMAL
T0058386,C00665,D04911,P06121,8715.22,2026-06-17 20:34:00,grocery,success,NORMAL
T0058387,C02478,D03951,P04270,4772.58,2026-04-04 03:30:00,food,success,NORMAL
T0058388,C04117,D01121,P02023,767.99,2026-01-19 03:16:00,electronics,success,NORMAL
T0058389,C08799,D01653,P04284,272.34,2026-02-27 20:24:00,food,success,NORMAL
T0058390,C01183,D03324,P07958,5691.7,2026-06-09 08:00:00,food,success,NORMAL
T0058391,C03596,D04649,P03601,1127.75,2026-06-25 03:44:00,food,success,NORMAL
T0058392,C05454,D03812,P04213,525.21,2026-02-27 19:44:00,fashion,success,NORMAL
T0058393,C05180,D03147,P02341,4505.61,2026-06-17 11:44:00,food,success,NORMAL
T0058394,C04007,D01688,P08861,2490.97,2026-03-20 22:30:00,travel,success,NORMAL
