customer_id,signup_date,kyc_status,home_address_id,label,ring_id
C08990,2025-06-25,verified,A00004,ABUSE_RING,R0112
C08991,2025-05-15,verified,A00575,LEGITIMATE_SHARED_RESOURCE,
C08992,2025-01-27,verified,A00184,NORMAL,
C08993,2025-11-05,verified,A00398,LEGITIMATE_SHARED_RESOURCE,
C08994,2026-03-20,verified,A00424,NORMAL,
C08995,2025-11-30,verified,A00369,NORMAL,
C08996,2026-07-30,verified,A00420,NORMAL,
C08997,2025-07-07,verified,A00364,NORMAL,
C08998,2026-05-25,verified,A00306,NORMAL,
C08999,2025-08-12,verified,A00543,NORMAL,
C09000,2025-07-25,verified,A00585,NORMAL,
C09001,2025-06-29,verified,A00690,NORMAL,
C09002,2026-06-19,verified,A00638,NORMAL,
C09003,2026-08-15,verified,A00192,NORMAL,
C09004,2026-02-09,verified,A00080,LEGITIMATE_SHARED_RESOURCE,
C09005,2026-04-12,verified,A00261,NORMAL,
C09006,2026-08-13,verified,A00459,LEGITIMATE_SHARED_RESOURCE,
C09007,2026-04-01,pending,A00304,NORMAL,
C09008,2025-06-21,verified,A00323,NORMAL,
C09009,2026-08-05,verified,A00269,NORMAL,
C09010,2025-02-26,verified,A00697,NORMAL,
C09011,2026-04-13,verified,A00330,NORMAL,
C09012,2025-11-04,verified,A00050,LEGITIMATE_SHARED_RESOURCE,
C09013,2025-05-17,verified,A00398,NORMAL,
C09014,2025-12-02,verified,A00602,NORMAL,
C09015,2026-02-27,verified,A00609,NORMAL,
C09016,2025-09-15,pending,A00114,NORMAL,
C09017,2026-05-29,verified,A00080,NORMAL,
C09018,2026-03-16,verified,A00045,NORMAL,
C09019,2026-05-17,verified,A00118,NORMAL,
C09020,2025-02-17,verified,A00082,NORMAL,
C09021,2026-04-04,verified,A00482,NORMAL,
C09022,2026-02-16,verified,A00685,NORMAL,
C09023,2025-02-17,verified,A00164,ABUSE_RING,R0047
C09024,2025-01-15,verified,A00256,NORMAL,
C09025,2026-03-17,verified,A00134,LEGITIMATE_SHARED_RESOURCE,
C09026,2025-08-11,verified,A00140,ABUSE_RING,R0023
C09027,2025-09-12,verified,A00186,NORMAL,
C09028,2025-05-25,verified,A00319,NORMAL,
C09029,2025-04-14,verified,A00267,NORMAL,
C09030,2025-12-11,verified,A00412,LEGITIMATE_SHARED_RESOURCE,
C09031,2025-07-10,verified,A00112,NORMAL,
C09032,2025-06-01,verified,A00024,NORMAL,
C09033,2025-06-23,verified,A00663,LEGITIMATE_SHARED_RESOURCE,
C09034,2025-01-27,verified,A00109,NORMAL,
C09035,2025-03-23,verified,A00583,NORMAL,
C09036,2026-02-17,verified,A00357,NORMAL,
C09037,2025-06-13,verified,A00321,NORMAL,
C09038,2025-04-10,verified,A00399,NORMAL,
C09039,2025-11-24,verified,A00629,NORMAL,
C09040,2026-07-28,verified,A00311,ABUSE_RING,R0042
C09041,2025-11-28,verified,A00614,LEGITIMATE_SHARED_RESOURCE,
C09042,2025-06-30,verified,A00524,NORMAL,
C09043,2026-05-09,verified,A00503,NORMAL,
C09044,2025-06-06,verified,A00680,NORMAL,
C09045,2025-07-16,verified,A00102,NORMAL,
C09046,2025-10-21,verified,A00011,NORMAL,
C09047,2026-02-20,verified,A00243,LEGITIMATE_SHARED_RESOURCE,
C09048,2025-07-01,verified,A00375,NORMAL,
C09049,2026-06-26,verified,A00297,NORMAL,
C09050,2026-04-09,verified,A00675,LEGITIMATE_SHARED_RESOURCE,
C09051,2026-08-20,verified,A00022,NORMAL,
C09052,2026-03-01,verified,A00561,NORMAL,
C09053,2025-04-27,verified,A00132,LEGITIMATE_SHARED_RESOURCE,
C09054,2025-08-17,verified,A00484,NORMAL,
C09055,2025-03-15,verified,A00311,NORMAL,
C09056,2026-08-16,verified,A00099,NORMAL,
C09057,2025-04-18,verified,A00433,NORMAL,
C09058,2025-09-17,verified,A00630,NORMAL,
C09059,2025-02-25,verified,A00395,NORMAL,
C09060,2026-06-30,verified,A00479,NORMAL,
C09061,2026-06-12,verified,A00027,NORMAL,
C09062,2025-07-13,verified,A00146,NORMAL,
C09063,2026-04-17,verified,A00496,LEGITIMATE_SHARED_RESOURCE,
C09064,2025-02-08,verified,A00688,NORMAL,
C09065,2026-07-09,verified,A00341,LEGITIMATE_SHARED_RESOURCE,
C09066,2025-03-19,verified,A00520,NORMAL,
C09067,2025-12-16,verified,A00258,LEGITIMATE_SHARED_RESOURCE,
C09068,2025-07-04,pending,A00592,NORMAL,
C09069,2026-04-08,verified,A00056,LEGITIMATE_SHARED_RESOURCE,
C09070,2025-08-24,verified,A00474,NORMAL,
C09071,2026-05-21,verified,A00527,ABUSE_RING,R0070
C09072,2025-01-04,verified,A00259,NORMAL,
C09073,2025-04-03,verified,A00199,NORMAL,
C09074,2025-06-18,verified,A00428,ABUSE_RING,R0031
C09075,2025-11-16,verified,A00127,LEGITIMATE_SHARED_RESOURCE,
C09076,2025-01-09,verified,A00137,LEGITIMATE_SHARED_RESOURCE,
C09077,2025-07-30,verified,A00015,NORMAL,
C09078,2025-02-04,verified,A00700,NORMAL,
C09079,2026-07-19,pending,A00374,NORMAL,
C09080,2026-07-14,verified,A00195,NORMAL,
C09081,2025-08-17,verified,A00498,NORMAL,
C09082,2026-06-21,verified,A00235,NORMAL,
C09083,2025-11-02,verified,A00096,NORMAL,
C09084,2025-03-07,verified,A00449,NORMAL,
C09085,2025-10-17,verified,A00323,NORMAL,
C09086,2026-05-14,verified,A00325,NORMAL,
C09087,2025-03-28,verified,A00257,NORMAL,
C09088,2025-04-22,verified,A00430,NORMAL,
C09089,2025-03-13,verified,A00195,NORMAL,
C09090,2025-03-30,verified,A00232,MIXED,
C09091,2025-06-03,verified,A00596,NORMAL,
C09092,2026-04-15,verified,A00158,NORMAL,
C09093,2025-09-16,pending,A00409,LEGITIMATE_SHARED_RESOURCE,
C09094,2025-04-27,verified,A00050,NORMAL,
C09095,2025-08-22,verified,A00210,NORMAL,
C09096,2025-02-08,verified,A00341,NORMAL,
C09097,2026-01-28,verified,A00278,NORMAL,
C09098,2025-05-07,verified,A00160,NORMAL,
C09099,2026-05-17,verified,A00058,NORMAL,
C09100,2026-02-05,verified,A00503,MIXED,
C09101,2025-12-04,verified,A00233,NORMAL,
C09102,2025-07-06,verified,A00006,NORMAL,
C09103,2025-04-16,verified,A00328,NORMAL,
C09104,2025-02-26,pending,A00565,NORMAL,
C09105,2026-08-16,verified,A00629,NORMAL,
C09106,2026-06-01,verified,A00605,LEGITIMATE_SHARED_RESOURCE,
C09107,2025-06-05,verified,A00230,LEGITIMATE_SHARED_RESOURCE,
C09108,2025-07-31,verified,A00032,NORMAL,
C09109,2025-09-17,verified,A00043,ABUSE_RING,R0024
C09110,2025-08-10,verified,A00527,NORMAL,
C09111,2026-02-24,pending,A00509,NORMAL,
C09112,2025-06-18,verified,A00199,NORMAL,
C09113,2025-02-05,verified,A00516,NORMAL,
C09114,2026-04-14,verified,A00281,NORMAL,
C09115,2025-12-10,verified,A00588,NORMAL,
C09116,2026-01-14,verified,A00630,LEGITIMATE_SHARED_RESOURCE,
C09117,2026-03-29,verified,A00150,LEGITIMATE_SHARED_RESOURCE,
C09118,2026-07-04,verified,A00342,LEGITIMATE_SHARED_RESOURCE,
C09119,2026-07-10,verified,A00640,NORMAL,
C09120,2025-09-05,verified,A00041,NORMAL,
C09121,2025-06-08,verified,A00436,NORMAL,
C09122,2025-07-20,pending,A00304,NORMAL,
C09123,2026-07-02,pending,A00430,NORMAL,
C09124,2026-01-06,verified,A00098,NORMAL,
C09125,2025-05-17,verified,A00057,NORMAL,
C09126,2026-02-23,verified,A00357,NORMAL,
C09127,2025-11-22,verified,A00162,LEGITIMATE_SHARED_RESOURCE,
C09128,2025-05-08,verified,A00612,NORMAL,
C09129,2025-12-06,verified,A00408,LEGITIMATE_SHARED_RESOURCE,
C09130,2025-04-23,verified,A00401,ABUSE_RING,R0019
C09131,2026-04-29,verified,A00702,NORMAL,
C09132,2025-12-12,verified,A00108,LEGITIMATE_SHARED_RESOURCE,
C09133,2025-08-05,verified,A00117,NORMAL,
C09134,2025-05-14,verified,A00648,ABUSE_RING,R0082
C09135,2026-07-04,verified,A00533,NORMAL,
C09136,2025-03-10,verified,A00173,LEGITIMATE_SHARED_RESOURCE,
C09137,2025-08-06,verified,A00687,NORMAL,
C09138,2025-11-29,verified,A00260,NORMAL,
C09139,2026-04-07,verified,A00328,NORMAL,
C09140,2026-01-02,verified,A00364,NORMAL,
C09141,2025-02-14,verified,A00332,NORMAL,
C09142,2025-11-27,verified,A00531,ABUSE_RING,R0012
C09143,2025-12-10,verified,A00648,LEGITIMATE_SHARED_RESOURCE,
C09144,2025-02-14,verified,A00052,NORMAL,
C09145,2025-11-10,verified,A00562,LEGITIMATE_SHARED_RESOURCE,
C09146,2026-05-02,verified,A00553,NORMAL,
C09147,2026-08-16,verified,A00637,LEGITIMATE_SHARED_RESOURCE,
C09148,2026-07-12,verified,A00312,NORMAL,
C09149,2025-10-14,verified,A00406,NORMAL,
C09150,2025-02-09,verified,A00398,NORMAL,
C09151,2026-08-17,verified,A00036,LEGITIMATE_SHARED_RESOURCE,
C09152,2026-08-08,verified,A00611,NORMAL,
C09153,2025-11-11,verified,A00696,LEGITIMATE_SHARED_RESOURCE,
C09154,2025-05-16,verified,A00580,NORMAL,
C09155,2026-06-24,verified,A00019,NORMAL,
C09156,2025-07-11,pending,A00509,NORMAL,
C09157,2026-04-22,verified,A00053,NORMAL,
C09158,2026-06-30,pending,A00516,NORMAL,
C09159,2025-04-03,verified,A00021,NORMAL,
C09160,2025-06-16,pending,A00226,NORMAL,
C09161,2025-07-31,verified,A00397,NORMAL,
C09162,2026-04-22,verified,A00354,NORMAL,
C09163,2025-05-25,verified,A00593,NORMAL,
C09164,2025-05-20,verified,A00554,NORMAL,
C09165,2025-11-11,verified,A00148,NORMAL,
C09166,2026-04-05,verified,A00107,NORMAL,
C09167,2025-08-18,verified,A00226,NORMAL,
C09168,2025-09-12,verified,A00367,LEGITIMATE_SHARED_RESOURCE,
C09169,2026-06-17,verified,A00522,NORMAL,
C09170,2025-09-24,verified,A00707,ABUSE_RING,R0062
C09171,2025-01-18,verified,A00081,NORMAL,
C09172,2026-03-09,verified,A00282,NORMAL,
C09173,2025-07-01,verified,A00132,NORMAL,
C09174,2025-04-25,verified,A00334,NORMAL,
C09175,2025-11-05,verified,A00318,NORMAL,
C09176,2026-06-11,verified,A00016,LEGITIMATE_SHARED_RESOURCE,
C09177,2025-05-30,verified,A00418,NORMAL,
C09178,2025-03-16,verified,A00708,LEGITIMATE_SHARED_RESOURCE,
C09179,2025-03-14,verified,A00547,LEGITIMATE_SHARED_RESOURCE,
C09180,2025-04-06,verified,A00507,NORMAL,
C09181,2025-04-15,verified,A00494,NORMAL,
C09182,2026-05-12,verified,A00502,NORMAL,
C09183,2025-08-26,verified,A00635,NORMAL,
C09184,2025-12-09,pending,A00311,NORMAL,
C09185,2026-02-08,verified,A00195,NORMAL,
C09186,2026-05-21,verified,A00316,NORMAL,
C09187,2025-02-10,verified,A00183,LEGITIMATE_SHARED_RESOURCE,
C09188,2025-11-02,verified,A00311,NORMAL,
C09189,2025-01-21,verified,A00078,NORMAL,
C09190,2026-04-01,verified,A00435,LEGITIMATE_SHARED_RESOURCE,
C09191,2025-07-30,pending,A00318,NORMAL,
C09192,2025-07-24,verified,A00281,NORMAL,
C09193,2025-12-12,verified,A00034,NORMAL,
C09194,2025-03-28,verified,A00017,NORMAL,
C09195,2025-09-15,verified,A00164,LEGITIMATE_SHARED_RESOURCE,
C09196,2026-06-26,pending,A00550,NORMAL,
C09197,2026-03-12,verified,A00450,ABUSE_RING,R0019
C09198,2025-12-20,verified,A00409,LEGITIMATE_SHARED_RESOURCE,
C09199,2026-05-29,verified,A00207,NORMAL,
C09200,2026-01-27,verified,A00155,NORMAL,
C09201,2025-02-05,verified,A00536,NORMAL,
C09202,2025-04-07,verified,A00364,LEGITIMATE_SHARED_RESOURCE,
C09203,2025-07-15,verified,A00597,NORMAL,
C09204,2026-08-16,verified,A00002,NORMAL,
C09205,2026-06-22,verified,A00035,LEGITIMATE_SHARED_RESOURCE,
C09206,2025-03-10,verified,A00390,NORMAL,
C09207,2025-04-26,pending,A00481,NORMAL,
C09208,2025-02-28,verified,A00168,NORMAL,
C09209,2026-05-03,verified,A00234,NORMAL,
C09210,2025-05-13,verified,A00400,NORMAL,
C09211,2026-04-18,verified,A00237,LEGITIMATE_SHARED_RESOURCE,
C09212,2025-04-02,verified,A00707,LEGITIMATE_SHARED_RESOURCE,
C09213,2026-02-02,verified,A00342,LEGITIMATE_SHARED_RESOURCE,
C09214,2025-01-30,verified,A00530,NORMAL,
C09215,2025-06-29,verified,A00272,LEGITIMATE_SHARED_RESOURCE,
C09216,2025-07-23,verified,A00585,NORMAL,
C09217,2026-03-19,verified,A00313,NORMAL,
C09218,2026-04-04,verified,A00503,NORMAL,
C09219,2025-08-07,pending,A00256,NORMAL,
C09220,2026-05-19,verified,A00606,NORMAL,
C09221,2025-06-18,verified,A00665,NORMAL,
C09222,2025-03-30,verified,A00142,NORMAL,
C09223,2025-11-10,pending,A00403,ABUSE_RING,R0020
C09224,2025-03-15,verified,A00702,NORMAL,
C09225,2025-10-23,verified,A00367,NORMAL,
C09226,2026-02-10,verified,A00154,ABUSE_RING,R0090
C09227,2026-04-04,verified,A00380,LEGITIMATE_SHARED_RESOURCE,
C09228,2025-01-28,pending,A00417,NORMAL,
C09229,2026-01-03,verified,A00172,LEGITIMATE_SHARED_RESOURCE,
C09230,2026-01-27,verified,A00440,LEGITIMATE_SHARED_RESOURCE,
C09231,2026-08-20,verified,A00284,LEGITIMATE_SHARED_RESOURCE,
C09232,2025-08-16,verified,A00535,NORMAL,
C09233,2025-03-14,verified,A00348,NORMAL,
C09234,2026-07-28,pending,A00190,NORMAL,
C09235,2025-11-24,verified,A00174,NORMAL,
C09236,2025-03-27,verified,A00277,NORMAL,
C09237,2026-05-02,verified,A00307,NORMAL,
C09238,2025-11-01,verified,A00151,LEGITIMATE_SHARED_RESOURCE,
C09239,2025-09-30,verified,A00150,LEGITIMATE_SHARED_RESOURCE,
C09240,2026-03-03,verified,A00159,NORMAL,
C09241,2026-03-09,verified,A00405,NORMAL,
C09242,2025-02-26,verified,A00305,NORMAL,
C09243,2025-09-10,verified,A00028,NORMAL,
C09244,2026-03-26,verified,A00475,NORMAL,
C09245,2026-02-07,verified,A00707,NORMAL,
C09246,2025-01-11,pending,A00366,NORMAL,
C09247,2025-08-12,verified,A00224,NORMAL,
C09248,2026-05-08,verified,A00215,NORMAL,
C09249,2026-04-19,verified,A00386,NORMAL,
C09250,2026-01-24,verified,A00618,NORMAL,
C09251,2025-08-18,verified,A00494,NORMAL,
C09252,2025-07-09,verified,A00181,ABUSE_RING,R0014
C09253,2025-09-21,verified,A00523,NORMAL,
C09254,2025-11-16,verified,A00074,ABUSE_RING,R0064
C09255,2025-06-30,verified,A00684,NORMAL,
C09256,2026-05-19,verified,A00109,NORMAL,
C09257,2025-05-17,verified,A00517,NORMAL,
C09258,2025-05-29,verified,A00109,NORMAL,
C09259,2025-06-13,verified,A00598,LEGITIMATE_SHARED_RESOURCE,
C09260,2026-07-21,verified,A00624,NORMAL,
C09261,2026-08-04,verified,A00294,NORMAL,
C09262,2026-06-02,verified,A00320,NORMAL,
C09263,2025-02-08,verified,A00565,NORMAL,
C09264,2025-05-05,verified,A00470,NORMAL,
C09265,2025-12-22,verified,A00093,MIXED,
C09266,2025-01-11,verified,A00038,NORMAL,
C09267,2026-07-27,verified,A00193,NORMAL,
C09268,2025-05-27,verified,A00534,NORMAL,
C09269,2026-02-07,verified,A00273,LEGITIMATE_SHARED_RESOURCE,
C09270,2026-06-18,verified,A00388,NORMAL,
C09271,2025-06-13,verified,A00077,NORMAL,
C09272,2026-02-01,verified,A00402,NORMAL,
C09273,2025-07-18,verified,A00549,NORMAL,
C09274,2026-03-06,verified,A00072,NORMAL,
C09275,2025-07-06,verified,A00270,NORMAL,
C09276,2025-04-24,verified,A00132,NORMAL,
C09277,2026-05-30,verified,A00496,LEGITIMATE_SHARED_RESOURCE,
C09278,2026-05-29,verified,A00307,NORMAL,
C09279,2026-04-21,verified,A00008,NORMAL,
C09280,2025-04-27,verified,A00596,NORMAL,
C09281,2026-01-20,pending,A00017,ABUSE_RING,R0059
C09282,2025-06-04,verified,A00198,NORMAL,
C09283,2026-01-25,verified,A00032,NORMAL,
C09284,2026-02-14,verified,A00250,NORMAL,
C09285,2026-07-28,verified,A00484,NORMAL,
C09286,2026-07-08,verified,A00397,NORMAL,
C09287,2025-05-21,pending,A00336,NORMAL,
C09288,2025-10-29,verified,A00375,LEGITIMATE_SHARED_RESOURCE,
C09289,2025-03-11,verified,A00020,NORMAL,
C09290,2025-11-15,verified,A00580,NORMAL,
C09291,2026-03-02,verified,A00565,NORMAL,
C09292,2025-12-29,verified,A00373,NORMAL,
C09293,2025-05-22,verified,A00050,LEGITIMATE_SHARED_RESOURCE,
C09294,2025-12-14,verified,A00059,NORMAL,
C09295,2025-10-12,verified,A00090,NORMAL,
C09296,2025-01-23,verified,A00659,NORMAL,
C09297,2026-01-26,verified,A00013,LEGITIMATE_SHARED_RESOURCE,
C09298,2026-01-18,verified,A00046,LEGITIMATE_SHARED_RESOURCE,
C09299,2026-08-16,verified,A00161,NORMAL,
C09300,2025-09-25,verified,A00656,NORMAL,
C09301,2026-05-31,verified,A00540,NORMAL,
C09302,2026-06-08,verified,A00159,NORMAL,
C09303,2026-01-19,verified,A00058,NORMAL,
C09304,2025-06-22,verified,A00422,NORMAL,
C09305,2026-07-10,verified,A00413,NORMAL,
C09306,2025-02-14,verified,A00552,MIXED,R0117
C09307,2025-07-06,verified,A00096,LEGITIMATE_SHARED_RESOURCE,
C09308,2025-09-21,verified,A00621,NORMAL,
C09309,2026-02-08,pending,A00445,NORMAL,
C09310,2025-04-07,verified,A00494,NORMAL,
C09311,2026-07-20,verified,A00375,ABUSE_RING,R0099
C09312,2025-09-22,verified,A00566,NORMAL,
C09313,2025-07-12,pending,A00089,NORMAL,
C09314,2025-03-12,verified,A00572,NORMAL,
C09315,2025-08-14,verified,A00387,NORMAL,
C09316,2026-02-02,verified,A00313,NORMAL,
C09317,2025-10-19,verified,A00290,NORMAL,
C09318,2026-04-23,verified,A00235,LEGITIMATE_SHARED_RESOURCE,
C09319,2025-02-23,verified,A00659,NORMAL,
C09320,2025-05-26,verified,A00477,LEGITIMATE_SHARED_RESOURCE,
C09321,2026-07-15,verified,A00275,NORMAL,
C09322,2025-12-16,verified,A00445,NORMAL,
C09323,2025-03-08,verified,A00337,LEGITIMATE_SHARED_RESOURCE,
C09324,2025-12-25,verified,A00661,NORMAL,
C09325,2025-03-20,verified,A00004,LEGITIMATE_SHARED_RESOURCE,
C09326,2026-01-28,verified,A00059,LEGITIMATE_SHARED_RESOURCE,
C09327,2026-01-14,verified,A00506,NORMAL,
C09328,2026-03-15,verified,A00078,NORMAL,
C09329,2026-04-28,pending,A00162,NORMAL,
C09330,2026-01-26,verified,A00292,NORMAL,
C09331,2026-04-28,verified,A00464,NORMAL,
C09332,2025-10-27,pending,A00030,NORMAL,
C09333,2025-06-03,verified,A00510,NORMAL,
C09334,2025-05-18,pending,A00509,NORMAL,
C09335,2025-07-27,verified,A00602,NORMAL,
C09336,2026-03-14,verified,A00599,LEGITIMATE_SHARED_RESOURCE,
C09337,2025-11-09,verified,A00382,NORMAL,
C09338,2025-06-06,verified,A00300,NORMAL,
C09339,2026-01-16,verified,A00322,NORMAL,
C09340,2026-07-24,verified,A00710,NORMAL,
C09341,2026-07-14,verified,A00201,NORMAL,
C09342,2026-07-21,verified,A00303,NORMAL,
C09343,2025-11-07,verified,A00706,LEGITIMATE_SHARED_RESOURCE,
C09344,2026-07-25,verified,A00402,NORMAL,
C09345,2026-06-20,verified,A00311,LEGITIMATE_SHARED_RESOURCE,
C09346,2026-01-18,verified,A00590,NORMAL,
C09347,2025-12-29,pending,A00466,LEGITIMATE_SHARED_RESOURCE,
C09348,2025-07-21,verified,A00068,NORMAL,
C09349,2025-12-17,verified,A00463,LEGITIMATE_SHARED_RESOURCE,
C09350,2026-08-15,pending,A00481,LEGITIMATE_SHARED_RESOURCE,
C09351,2025-05-15,verified,A00353,LEGITIMATE_SHARED_RESOURCE,
C09352,2026-03-11,verified,A00665,NORMAL,
C09353,2025-01-22,verified,A00643,NORMAL,
C09354,2025-08-21,verified,A00493,LEGITIMATE_SHARED_RESOURCE,
C09355,2026-02-17,verified,A00093,NORMAL,
C09356,2026-02-08,verified,A00635,LEGITIMATE_SHARED_RESOURCE,
C09357,2025-10-18,verified,A00512,NORMAL,
C09358,2025-07-31,pending,A00592,LEGITIMATE_SHARED_RESOURCE,
C09359,2026-04-07,verified,A00475,NORMAL,
C09360,2026-01-28,verified,A00419,NORMAL,
C09361,2025-10-30,pending,A00512,NORMAL,
C09362,2025-04-22,verified,A00083,NORMAL,
C09363,2026-05-09,verified,A00233,NORMAL,
C09364,2025-09-30,verified,A00443,ABUSE_RING,R0059
C09365,2025-04-21,pending,A00589,MIXED,R0138
C09366,2026-03-28,verified,A00353,NORMAL,
C09367,2025-04-27,verified,A00498,NORMAL,
C09368,2025-11-20,verified,A00224,NORMAL,
C09369,2025-10-17,verified,A00060,NORMAL,
C09370,2026-02-27,verified,A00121,LEGITIMATE_SHARED_RESOURCE,
C09371,2025-02-05,verified,A00393,NORMAL,
C09372,2025-07-06,verified,A00426,NORMAL,
C09373,2026-03-06,pending,A00167,NORMAL,
C09374,2026-04-11,verified,A00517,LEGITIMATE_SHARED_RESOURCE,
C09375,2025-09-02,verified,A00183,NORMAL,
C09376,2026-01-24,pending,A00504,NORMAL,
C09377,2025-07-24,verified,A00423,NORMAL,
C09378,2026-06-14,verified,A00199,NORMAL,
C09379,2026-03-07,verified,A00074,ABUSE_RING,R0044
C09380,2025-05-10,verified,A00046,LEGITIMATE_SHARED_RESOURCE,
C09381,2026-03-17,verified,A00705,NORMAL,
C09382,2026-04-05,verified,A00470,NORMAL,
C09383,2025-05-04,pending,A00433,NORMAL,
C09384,2026-08-22,verified,A00309,LEGITIMATE_SHARED_RESOURCE,
C09385,2026-04-25,verified,A00016,NORMAL,
C09386,2025-03-16,verified,A00557,NORMAL,
C09387,2025-08-05,pending,A00602,LEGITIMATE_SHARED_RESOURCE,
C09388,2025-09-19,verified,A00300,LEGITIMATE_SHARED_RESOURCE,
C09389,2025-03-22,verified,A00392,NORMAL,
C09390,2025-10-10,verified,A00500,NORMAL,
C09391,2025-04-21,verified,A00002,NORMAL,
C09392,2026-03-18,verified,A00695,NORMAL,
C09393,2026-02-07,verified,A00170,LEGITIMATE_SHARED_RESOURCE,
C09394,2026-07-16,verified,A00206,NORMAL,
C09395,2025-02-21,verified,A00336,NORMAL,
C09396,2026-01-19,verified,A00670,NORMAL,
C09397,2026-06-06,verified,A00547,NORMAL,
C09398,2025-12-10,verified,A00154,NORMAL,
C09399,2025-06-05,verified,A00054,NORMAL,
C09400,2025-01-19,verified,A00355,NORMAL,
C09401,2026-05-05,verified,A00314,LEGITIMATE_SHARED_RESOURCE,
C09402,2025-04-29,verified,A00139,ABUSE_RING,R0008
C09403,2025-02-27,verified,A00675,NORMAL,
C09404,2025-01-03,verified,A00293,NORMAL,
C09405,2025-05-28,verified,A00388,LEGITIMATE_SHARED_RESOURCE,
C09406,2026-07-17,verified,A00178,LEGITIMATE_SHARED_RESOURCE,
C09407,2025-03-11,pending,A00029,NORMAL,
C09408,2025-10-15,verified,A00440,NORMAL,
C09409,2026-03-04,verified,A00484,NORMAL,
C09410,2025-01-29,pending,A00687,NORMAL,
C09411,2026-07-26,verified,A00501,LEGITIMATE_SHARED_RESOURCE,
C09412,2026-02-02,verified,A00083,ABUSE_RING,R0107
C09413,2026-03-21,verified,A00151,NORMAL,
C09414,2025-08-29,verified,A00399,LEGITIMATE_SHARED_RESOURCE,
C09415,2025-12-18,verified,A00407,NORMAL,
C09416,2026-01-09,verified,A00553,NORMAL,
C09417,2025-01-03,verified,A00691,LEGITIMATE_SHARED_RESOURCE,
C09418,2025-04-09,verified,A00426,NORMAL,
C09419,2026-01-02,verified,A00701,NORMAL,
C09420,2025-04-15,verified,A00433,LEGITIMATE_SHARED_RESOURCE,
C09421,2026-02-22,verified,A00172,LEGITIMATE_SHARED_RESOURCE,
C09422,2025-06-06,pending,A00040,NORMAL,
C09423,2026-07-11,verified,A00065,NORMAL,
C09424,2025-01-29,verified,A00244,NORMAL,
C09425,2025-01-22,verified,A00373,NORMAL,
C09426,2025-01-26,verified,A00391,NORMAL,
C09427,2025-08-30,verified,A00267,NORMAL,
C09428,2026-05-12,verified,A00302,NORMAL,
C09429,2026-06-27,verified,A00273,NORMAL,
C09430,2026-02-11,verified,A00689,NORMAL,
C09431,2026-07-26,verified,A00455,NORMAL,
C09432,2025-11-06,verified,A00480,NORMAL,
C09433,2026-08-04,verified,A00310,NORMAL,
C09434,2025-08-01,verified,A00292,NORMAL,
C09435,2025-04-26,verified,A00479,NORMAL,
C09436,2026-01-13,verified,A00395,NORMAL,
C09437,2025-04-02,verified,A00615,NORMAL,
C09438,2026-02-12,verified,A00228,NORMAL,
C09439,2025-06-24,pending,A00242,NORMAL,
C09440,2026-08-21,pending,A00636,LEGITIMATE_SHARED_RESOURCE,
C09441,2026-01-18,verified,A00692,NORMAL,
C09442,2026-05-10,verified,A00085,LEGITIMATE_SHARED_RESOURCE,
C09443,2025-02-10,verified,A00138,NORMAL,
C09444,2025-04-15,verified,A00515,LEGITIMATE_SHARED_RESOURCE,
C09445,2025-01-05,pending,A00471,LEGITIMATE_SHARED_RESOURCE,
C09446,2025-06-03,verified,A00488,NORMAL,
C09447,2025-02-04,verified,A00340,NORMAL,
C09448,2025-03-19,verified,A00635,NORMAL,
C09449,2025-08-18,verified,A00549,NORMAL,
C09450,2025-08-08,pending,A00064,NORMAL,
C09451,2025-01-19,verified,A00642,NORMAL,
C09452,2026-06-07,verified,A00682,ABUSE_RING,R0090
C09453,2026-04-27,verified,A00616,NORMAL,
C09454,2025-03-26,verified,A00249,LEGITIMATE_SHARED_RESOURCE,
C09455,2025-01-11,verified,A00034,NORMAL,
C09456,2025-03-31,pending,A00375,LEGITIMATE_SHARED_RESOURCE,
C09457,2026-08-23,verified,A00359,NORMAL,
C09458,2025-06-13,verified,A00114,NORMAL,
C09459,2025-03-22,verified,A00450,LEGITIMATE_SHARED_RESOURCE,
C09460,2026-02-08,verified,A00421,NORMAL,
C09461,2026-05-19,pending,A00191,NORMAL,
C09462,2025-10-09,verified,A00523,LEGITIMATE_SHARED_RESOURCE,
C09463,2026-02-03,pending,A00025,NORMAL,
C09464,2025-09-12,pending,A00529,NORMAL,
C09465,2025-11-16,verified,A00099,NORMAL,
C09466,2026-08-04,verified,A00595,NORMAL,
C09467,2025-07-11,verified,A00271,NORMAL,
C09468,2026-08-23,verified,A00278,LEGITIMATE_SHARED_RESOURCE,
C09469,2025-09-18,verified,A00270,NORMAL,
C09470,2025-01-29,verified,A00410,NORMAL,
C09471,2026-03-19,pending,A00088,NORMAL,
C09472,2025-12-20,verified,A00182,NORMAL,
C09473,2025-05-12,verified,A00606,NORMAL,
C09474,2026-05-18,verified,A00692,ABUSE_RING,R0111
C09475,2025-10-12,verified,A00396,NORMAL,
C09476,2025-03-09,verified,A00575,ABUSE_RING,R0065
C09477,2025-06-22,verified,A00346,NORMAL,
C09478,2025-05-02,verified,A00181,NORMAL,
C09479,2025-03-18,verified,A00495,NORMAL,
C09480,2025-06-24,verified,A00387,LEGITIMATE_SHARED_RESOURCE,
