customer_id,address_id,relationship,source
C09127,A00658,shipping,shared_cluster
C05128,A00125,shipping,shared_cluster
C08436,A00125,shipping,shared_cluster
C06694,A00125,shipping,shared_cluster
C08029,A00125,shipping,shared_cluster
C08254,A00125,shipping,shared_cluster
C07844,A00545,shipping,shared_cluster
C08533,A00545,shipping,shared_cluster
C05106,A00545,shipping,shared_cluster
C00010,A00545,shipping,shared_cluster
C00461,A00196,shipping,shared_cluster
C00738,A00196,shipping,shared_cluster
C03927,A00196,shipping,shared_cluster
C09212,A00196,shipping,shared_cluster
C04356,A00196,shipping,shared_cluster
C00204,A00196,shipping,shared_cluster
C08286,A00004,shipping,shared_cluster
C03997,A00004,shipping,shared_cluster
C03895,A00004,shipping,shared_cluster
C01731,A00004,shipping,shared_cluster
C08852,A00064,shipping,shared_cluster
C05752,A00064,shipping,shared_cluster
C07308,A00172,shipping,shared_cluster
C05790,A00172,shipping,shared_cluster
C04862,A00172,shipping,shared_cluster
C06772,A00434,shipping,shared_cluster
C06347,A00434,shipping,shared_cluster
C09012,A00388,shipping,shared_cluster
C00008,A00388,shipping,shared_cluster
C01814,A00388,shipping,shared_cluster
C01038,A00388,shipping,shared_cluster
C06770,A00388,shipping,shared_cluster
C06995,A00399,shipping,shared_cluster
C03241,A00399,shipping,shared_cluster
C07624,A00399,shipping,shared_cluster
C07430,A00399,shipping,shared_cluster
C08861,A00399,shipping,shared_cluster
C02243,A00399,shipping,shared_cluster
C04111,A00207,shipping,shared_cluster
C08817,A00207,shipping,shared_cluster
C03703,A00207,shipping,shared_cluster
C03108,A00207,shipping,shared_cluster
C07369,A00467,shipping,shared_cluster
C08239,A00467,shipping,shared_cluster
C08129,A00467,shipping,shared_cluster
C06595,A00467,shipping,shared_cluster
C07295,A00467,shipping,shared_cluster
C03620,A00467,shipping,shared_cluster
C02249,A00047,shipping,shared_cluster
C03213,A00047,shipping,shared_cluster
C02916,A00047,shipping,shared_cluster
C05591,A00410,shipping,shared_cluster
C02410,A00410,shipping,shared_cluster
C04374,A00410,shipping,shared_cluster
C05446,A00410,shipping,shared_cluster
C05431,A00041,shipping,shared_cluster
C01733,A00041,shipping,shared_cluster
C09025,A00041,shipping,shared_cluster
C03891,A00196,shipping,shared_cluster
C04887,A00196,shipping,shared_cluster
C04800,A00196,shipping,shared_cluster
C03298,A00196,shipping,shared_cluster
C02673,A00196,shipping,shared_cluster
C04660,A00592,shipping,shared_cluster
C04747,A00592,shipping,shared_cluster
C07313,A00592,shipping,shared_cluster
C07919,A00277,shipping,shared_cluster
C04057,A00277,shipping,shared_cluster
C04161,A00277,shipping,shared_cluster
C06701,A00277,shipping,shared_cluster
C03149,A00493,shipping,shared_cluster
C03308,A00493,shipping,shared_cluster
C04557,A00549,shipping,shared_cluster
C02902,A00549,shipping,shared_cluster
C08865,A00549,shipping,shared_cluster
C08217,A00549,shipping,shared_cluster
C07851,A00549,shipping,shared_cluster
C04781,A00469,shipping,shared_cluster
C06650,A00469,shipping,shared_cluster
C01672,A00701,shipping,shared_cluster
C00947,A00701,shipping,shared_cluster
C01508,A00374,shipping,shared_cluster
C02371,A00374,shipping,shared_cluster
C02531,A00374,shipping,shared_cluster
C09881,A00374,shipping,shared_cluster
C07108,A00633,shipping,shared_cluster
C05092,A00633,shipping,shared_cluster
C02412,A00633,shipping,shared_cluster
C07781,A00349,shipping,shared_cluster
C05198,A00349,shipping,shared_cluster
C08454,A00349,shipping,shared_cluster
C00558,A00349,shipping,shared_cluster
C08200,A00349,shipping,shared_cluster
C00978,A00058,shipping,shared_cluster
C06257,A00058,shipping,shared_cluster
C09951,A00058,shipping,shared_cluster
C00994,A00058,shipping,shared_cluster
C05563,A00058,shipping,shared_cluster
C09674,A00363,shipping,shared_cluster
C03562,A00363,shipping,shared_cluster
C07599,A00363,shipping,shared_cluster
C02337,A00363,shipping,shared_cluster
C00674,A00102,shipping,shared_cluster
C09076,A00102,shipping,shared_cluster
C04145,A00102,shipping,shared_cluster
C03522,A00102,shipping,shared_cluster
C06182,A00102,shipping,shared_cluster
C00036,A00576,shipping,shared_cluster
C05533,A00576,shipping,shared_cluster
C08794,A00576,shipping,shared_cluster
C07717,A00576,shipping,shared_cluster
C09047,A00576,shipping,shared_cluster
C04563,A00576,shipping,shared_cluster
C00636,A00281,shipping,shared_cluster
C07382,A00281,shipping,shared_cluster
C01854,A00201,shipping,shared_cluster
C00644,A00201,shipping,shared_cluster
C09980,A00037,shipping,shared_cluster
C04041,A00037,shipping,shared_cluster
C06234,A00037,shipping,shared_cluster
C00338,A00037,shipping,shared_cluster
C07123,A00037,shipping,shared_cluster
C00063,A00205,shipping,shared_cluster
C01469,A00205,shipping,shared_cluster
C03174,A00199,shipping,shared_cluster
C00564,A00199,shipping,shared_cluster
C04628,A00570,shipping,shared_cluster
C07398,A00570,shipping,shared_cluster
C02662,A00570,shipping,shared_cluster
C01968,A00419,shipping,shared_cluster
C08734,A00419,shipping,shared_cluster
C08194,A00418,shipping,shared_cluster
C08536,A00418,shipping,shared_cluster
C09129,A00418,shipping,shared_cluster
C05686,A00418,shipping,shared_cluster
C06210,A00418,shipping,shared_cluster
C00364,A00418,shipping,shared_cluster
C07060,A00088,shipping,shared_cluster
C09925,A00088,shipping,shared_cluster
C00809,A00088,shipping,shared_cluster
C07842,A00088,shipping,shared_cluster
C08784,A00088,shipping,shared_cluster
C04239,A00088,shipping,shared_cluster
C09134,A00558,shipping,shared_cluster
C03892,A00558,shipping,shared_cluster
C07451,A00558,shipping,shared_cluster
C00257,A00558,shipping,shared_cluster
C01052,A00558,shipping,shared_cluster
C00660,A00268,shipping,shared_cluster
C08816,A00268,shipping,shared_cluster
C02279,A00399,shipping,shared_cluster
C07631,A00399,shipping,shared_cluster
C07635,A00399,shipping,shared_cluster
C09454,A00399,shipping,shared_cluster
C08512,A00399,shipping,shared_cluster
C01513,A00594,shipping,shared_cluster
C06674,A00594,shipping,shared_cluster
C07331,A00594,shipping,shared_cluster
C08925,A00594,shipping,shared_cluster
C07289,A00679,shipping,shared_cluster
C08070,A00679,shipping,shared_cluster
C02751,A00679,shipping,shared_cluster
C09116,A00586,shipping,shared_cluster
C05235,A00586,shipping,shared_cluster
C01579,A00586,shipping,shared_cluster
C07358,A00586,shipping,shared_cluster
C09616,A00586,shipping,shared_cluster
C00600,A00586,shipping,shared_cluster
C01842,A00553,shipping,shared_cluster
C03373,A00553,shipping,shared_cluster
C01732,A00553,shipping,shared_cluster
C07959,A00553,shipping,shared_cluster
C05415,A00553,shipping,shared_cluster
C09543,A00621,shipping,shared_cluster
C06215,A00621,shipping,shared_cluster
C03889,A00621,shipping,shared_cluster
C00914,A00385,shipping,shared_cluster
C06075,A00385,shipping,shared_cluster
C04375,A00385,shipping,shared_cluster
C08671,A00623,shipping,shared_cluster
C00245,A00623,shipping,shared_cluster
C07804,A00623,shipping,shared_cluster
C06682,A00623,shipping,shared_cluster
C04475,A00569,shipping,shared_cluster
C09053,A00569,shipping,shared_cluster
C05758,A00557,shipping,shared_cluster
C00837,A00557,shipping,shared_cluster
C01008,A00557,shipping,shared_cluster
C08355,A00531,shipping,shared_cluster
C09213,A00531,shipping,shared_cluster
C06359,A00531,shipping,shared_cluster
C08014,A00661,shipping,shared_cluster
C09142,A00661,shipping,shared_cluster
C00356,A00661,shipping,shared_cluster
C01754,A00661,shipping,shared_cluster
C00021,A00661,shipping,shared_cluster
C09957,A00661,shipping,shared_cluster
C02186,A00481,shipping,shared_cluster
C09459,A00481,shipping,shared_cluster
C07040,A00481,shipping,shared_cluster
C08257,A00481,shipping,shared_cluster
C04951,A00481,shipping,shared_cluster
C05875,A00208,shipping,shared_cluster
C02503,A00208,shipping,shared_cluster
C04182,A00208,shipping,shared_cluster
C05393,A00208,shipping,shared_cluster
C03802,A00208,shipping,shared_cluster
C02879,A00393,shipping,shared_cluster
C03165,A00393,shipping,shared_cluster
C08731,A00393,shipping,shared_cluster
C01931,A00393,shipping,shared_cluster
C07285,A00393,shipping,shared_cluster
C05336,A00393,shipping,shared_cluster
C08695,A00531,shipping,shared_cluster
C07832,A00531,shipping,shared_cluster
C09490,A00531,shipping,shared_cluster
C06500,A00531,shipping,shared_cluster
C04850,A00531,shipping,shared_cluster
C08190,A00531,shipping,shared_cluster
C08266,A00447,shipping,shared_cluster
C02444,A00447,shipping,shared_cluster
C03011,A00447,shipping,shared_cluster
C02648,A00447,shipping,shared_cluster
C01225,A00447,shipping,shared_cluster
C04740,A00447,shipping,shared_cluster
C01800,A00391,shipping,shared_cluster
C04206,A00391,shipping,shared_cluster
C08412,A00391,shipping,shared_cluster
C03343,A00488,shipping,shared_cluster
C06014,A00488,shipping,shared_cluster
C09100,A00488,shipping,shared_cluster
C06733,A00488,shipping,shared_cluster
C02587,A00534,shipping,shared_cluster
C05579,A00534,shipping,shared_cluster
C05363,A00534,shipping,shared_cluster
C04418,A00534,shipping,shared_cluster
C05216,A00534,shipping,shared_cluster
C01332,A00338,shipping,shared_cluster
C04483,A00338,shipping,shared_cluster
C03061,A00292,shipping,shared_cluster
C02800,A00292,shipping,shared_cluster
C03171,A00127,shipping,shared_cluster
C04548,A00127,shipping,shared_cluster
C00343,A00127,shipping,shared_cluster
C08844,A00127,shipping,shared_cluster
C07148,A00127,shipping,shared_cluster
C03929,A00052,shipping,shared_cluster
C03607,A00052,shipping,shared_cluster
C09863,A00052,shipping,shared_cluster
C07231,A00330,shipping,shared_cluster
C00307,A00330,shipping,shared_cluster
C00903,A00330,shipping,shared_cluster
C02719,A00330,shipping,shared_cluster
C08672,A00330,shipping,shared_cluster
C03146,A00330,shipping,shared_cluster
C00866,A00567,shipping,shared_cluster
C08027,A00567,shipping,shared_cluster
C06800,A00567,shipping,shared_cluster
C00996,A00567,shipping,shared_cluster
C05167,A00229,shipping,shared_cluster
C00242,A00229,shipping,shared_cluster
C05232,A00178,shipping,shared_cluster
C04222,A00178,shipping,shared_cluster
C03237,A00178,shipping,shared_cluster
C06915,A00185,shipping,shared_cluster
C04160,A00185,shipping,shared_cluster
C06584,A00185,shipping,shared_cluster
C00239,A00447,shipping,shared_cluster
C09230,A00447,shipping,shared_cluster
C01400,A00447,shipping,shared_cluster
C02040,A00447,shipping,shared_cluster
C09834,A00447,shipping,shared_cluster
C01425,A00149,shipping,shared_cluster
C05912,A00149,shipping,shared_cluster
C02037,A00687,shipping,shared_cluster
C08724,A00687,shipping,shared_cluster
C00923,A00414,shipping,shared_cluster
C01941,A00414,shipping,shared_cluster
C02661,A00414,shipping,shared_cluster
C09947,A00414,shipping,shared_cluster
C00722,A00414,shipping,shared_cluster
C02769,A00414,shipping,shared_cluster
C09238,A00063,shipping,shared_cluster
C09749,A00063,shipping,shared_cluster
C08038,A00062,shipping,shared_cluster
C03221,A00062,shipping,shared_cluster
C08011,A00062,shipping,shared_cluster
C06572,A00062,shipping,shared_cluster
C01114,A00244,shipping,shared_cluster
C06388,A00244,shipping,shared_cluster
C02051,A00244,shipping,shared_cluster
C05462,A00244,shipping,shared_cluster
C09550,A00244,shipping,shared_cluster
C01206,A00244,shipping,shared_cluster
C02519,A00199,shipping,shared_cluster
C09990,A00199,shipping,shared_cluster
C04238,A00199,shipping,shared_cluster
C02532,A00410,shipping,shared_cluster
C08732,A00410,shipping,shared_cluster
C08201,A00410,shipping,shared_cluster
C06355,A00410,shipping,shared_cluster
C03458,A00410,shipping,shared_cluster
C01386,A00084,shipping,shared_cluster
C08612,A00084,shipping,shared_cluster
C07266,A00084,shipping,shared_cluster
C08262,A00084,shipping,shared_cluster
C06098,A00123,shipping,shared_cluster
C04648,A00123,shipping,shared_cluster
C07030,A00123,shipping,shared_cluster
C03845,A00123,shipping,shared_cluster
C09927,A00123,shipping,shared_cluster
C03439,A00024,shipping,shared_cluster
C08418,A00024,shipping,shared_cluster
C08662,A00183,shipping,shared_cluster
C08419,A00183,shipping,shared_cluster
C06478,A00183,shipping,shared_cluster
C09293,A00183,shipping,shared_cluster
C09491,A00183,shipping,shared_cluster
C09585,A00069,shipping,shared_cluster
C00778,A00069,shipping,shared_cluster
C07211,A00069,shipping,shared_cluster
C05938,A00069,shipping,shared_cluster
C06758,A00069,shipping,shared_cluster
C06989,A00634,shipping,shared_cluster
C08763,A00634,shipping,shared_cluster
C04298,A00634,shipping,shared_cluster
C07007,A00634,shipping,shared_cluster
C06945,A00583,shipping,shared_cluster
C04220,A00583,shipping,shared_cluster
C02357,A00583,shipping,shared_cluster
C08592,A00230,shipping,shared_cluster
C01793,A00230,shipping,shared_cluster
C06670,A00230,shipping,shared_cluster
C04586,A00230,shipping,shared_cluster
C07632,A00230,shipping,shared_cluster
C03422,A00344,shipping,shared_cluster
C08507,A00344,shipping,shared_cluster
C07318,A00328,shipping,shared_cluster
C05126,A00328,shipping,shared_cluster
C09190,A00328,shipping,shared_cluster
C02846,A00328,shipping,shared_cluster
C05020,A00328,shipping,shared_cluster
C08755,A00190,shipping,shared_cluster
C09931,A00190,shipping,shared_cluster
C02303,A00190,shipping,shared_cluster
C07263,A00190,shipping,shared_cluster
C00919,A00190,shipping,shared_cluster
C00197,A00440,shipping,shared_cluster
C03814,A00440,shipping,shared_cluster
C08460,A00440,shipping,shared_cluster
C02470,A00596,shipping,shared_cluster
C08488,A00596,shipping,shared_cluster
C04630,A00596,shipping,shared_cluster
C01298,A00596,shipping,shared_cluster
C06907,A00229,shipping,shared_cluster
C02932,A00229,shipping,shared_cluster
C02302,A00229,shipping,shared_cluster
C07918,A00229,shipping,shared_cluster
C09807,A00229,shipping,shared_cluster
C00380,A00284,shipping,shared_cluster
C00840,A00284,shipping,shared_cluster
C06759,A00209,shipping,shared_cluster
C08496,A00209,shipping,shared_cluster
C00612,A00209,shipping,shared_cluster
C05386,A00209,shipping,shared_cluster
C04917,A00209,shipping,shared_cluster
C02330,A00179,shipping,shared_cluster
C09574,A00179,shipping,shared_cluster
C03808,A00179,shipping,shared_cluster
C01763,A00179,shipping,shared_cluster
C08866,A00179,shipping,shared_cluster
C08058,A00179,shipping,shared_cluster
C06899,A00010,shipping,shared_cluster
C01330,A00010,shipping,shared_cluster
C07144,A00010,shipping,shared_cluster
C03132,A00010,shipping,shared_cluster
C03622,A00010,shipping,shared_cluster
C06787,A00010,shipping,shared_cluster
C08499,A00057,shipping,shared_cluster
C03988,A00057,shipping,shared_cluster
C09914,A00057,shipping,shared_cluster
C06619,A00074,shipping,shared_cluster
C06077,A00074,shipping,shared_cluster
C02547,A00686,shipping,shared_cluster
C02423,A00686,shipping,shared_cluster
C02124,A00116,shipping,shared_cluster
C08160,A00116,shipping,shared_cluster
C04405,A00116,shipping,shared_cluster
C01086,A00223,shipping,shared_cluster
C01639,A00223,shipping,shared_cluster
C06558,A00223,shipping,shared_cluster
C08904,A00562,shipping,shared_cluster
C09977,A00562,shipping,shared_cluster
C07360,A00562,shipping,shared_cluster
C08281,A00562,shipping,shared_cluster
C01257,A00562,shipping,shared_cluster
C06675,A00562,shipping,shared_cluster
C05692,A00647,shipping,shared_cluster
C07431,A00647,shipping,shared_cluster
C05588,A00647,shipping,shared_cluster
C05663,A00647,shipping,shared_cluster
C07174,A00360,shipping,shared_cluster
C07890,A00360,shipping,shared_cluster
C03169,A00360,shipping,shared_cluster
C05282,A00360,shipping,shared_cluster
C03310,A00360,shipping,shared_cluster
C02918,A00360,shipping,shared_cluster
C01735,A00247,shipping,shared_cluster
C03994,A00247,shipping,shared_cluster
C02304,A00247,shipping,shared_cluster
C07865,A00247,shipping,shared_cluster
C05490,A00589,shipping,shared_cluster
C07488,A00589,shipping,shared_cluster
C07249,A00589,shipping,shared_cluster
C01371,A00589,shipping,shared_cluster
C04278,A00022,shipping,shared_cluster
C03254,A00022,shipping,shared_cluster
C07557,A00022,shipping,shared_cluster
C01030,A00231,shipping,shared_cluster
C01363,A00231,shipping,shared_cluster
C04948,A00231,shipping,shared_cluster
C08859,A00231,shipping,shared_cluster
C03856,A00231,shipping,shared_cluster
C00048,A00462,shipping,shared_cluster
C09960,A00462,shipping,shared_cluster
C04345,A00462,shipping,shared_cluster
C02891,A00244,shipping,shared_cluster
C00873,A00244,shipping,shared_cluster
C05135,A00244,shipping,shared_cluster
C01995,A00244,shipping,shared_cluster
C03600,A00244,shipping,shared_cluster
C06300,A00244,shipping,shared_cluster
C04619,A00401,shipping,shared_cluster
C02386,A00401,shipping,shared_cluster
C05608,A00401,shipping,shared_cluster
C03395,A00619,shipping,shared_cluster
C02248,A00619,shipping,shared_cluster
C09912,A00619,shipping,shared_cluster
C01618,A00619,shipping,shared_cluster
C01858,A00693,shipping,shared_cluster
C08558,A00693,shipping,shared_cluster
C07070,A00344,shipping,shared_cluster
C07957,A00344,shipping,shared_cluster
C00224,A00344,shipping,shared_cluster
C06801,A00709,shipping,shared_cluster
C01965,A00709,shipping,shared_cluster
C00904,A00709,shipping,shared_cluster
C01359,A00041,shipping,shared_cluster
C03087,A00041,shipping,shared_cluster
C07779,A00041,shipping,shared_cluster
C05793,A00041,shipping,shared_cluster
C01658,A00041,shipping,shared_cluster
C02904,A00541,shipping,shared_cluster
C06087,A00541,shipping,shared_cluster
C01081,A00668,shipping,shared_cluster
C03229,A00668,shipping,shared_cluster
C07052,A00668,shipping,shared_cluster
C03995,A00668,shipping,shared_cluster
C05004,A00668,shipping,shared_cluster
C08035,A00668,shipping,shared_cluster
C01510,A00652,shipping,shared_cluster
C04346,A00652,shipping,shared_cluster
C05294,A00652,shipping,shared_cluster
C01396,A00652,shipping,shared_cluster
C04315,A00652,shipping,shared_cluster
C08490,A00652,shipping,shared_cluster
C01220,A00616,shipping,shared_cluster
C09050,A00616,shipping,shared_cluster
C06620,A00616,shipping,shared_cluster
C05693,A00616,shipping,shared_cluster
C00948,A00059,shipping,shared_cluster
C02039,A00059,shipping,shared_cluster
C06780,A00059,shipping,shared_cluster
C08030,A00607,shipping,shared_cluster
C03775,A00607,shipping,shared_cluster
C03348,A00607,shipping,shared_cluster
C06044,A00607,shipping,shared_cluster
C05291,A00607,shipping,shared_cluster
C00676,A00419,shipping,shared_cluster
C08502,A00419,shipping,shared_cluster
C01715,A00419,shipping,shared_cluster
C03027,A00643,shipping,shared_cluster
C01267,A00643,shipping,shared_cluster
C05557,A00406,shipping,shared_cluster
C01447,A00406,shipping,shared_cluster
C07015,A00406,shipping,shared_cluster
C05343,A00406,shipping,shared_cluster
C03584,A00406,shipping,shared_cluster
C05529,A00689,shipping,shared_cluster
C08333,A00689,shipping,shared_cluster
C02877,A00689,shipping,shared_cluster
C03759,A00143,shipping,shared_cluster
C05668,A00143,shipping,shared_cluster
C05201,A00143,shipping,shared_cluster
C01536,A00143,shipping,shared_cluster
C08597,A00217,shipping,shared_cluster
C04752,A00217,shipping,shared_cluster
C01429,A00217,shipping,shared_cluster
C00846,A00217,shipping,shared_cluster
C02914,A00217,shipping,shared_cluster
C09075,A00553,shipping,shared_cluster
C09151,A00553,shipping,shared_cluster
C03250,A00153,shipping,shared_cluster
C02366,A00153,shipping,shared_cluster
C02660,A00153,shipping,shared_cluster
C07629,A00153,shipping,shared_cluster
C02942,A00153,shipping,shared_cluster
C02924,A00562,shipping,shared_cluster
C05918,A00562,shipping,shared_cluster
C07949,A00562,shipping,shared_cluster
C08213,A00562,shipping,shared_cluster
C03559,A00610,shipping,shared_cluster
C02178,A00610,shipping,shared_cluster
C06725,A00610,shipping,shared_cluster
C05394,A00610,shipping,shared_cluster
C05849,A00610,shipping,shared_cluster
C02962,A00214,shipping,shared_cluster
C03004,A00214,shipping,shared_cluster
C02974,A00551,shipping,shared_cluster
C00060,A00551,shipping,shared_cluster
C00864,A00551,shipping,shared_cluster
C04534,A00112,shipping,shared_cluster
C07282,A00112,shipping,shared_cluster
C09306,A00112,shipping,shared_cluster
C03674,A00112,shipping,shared_cluster
C00252,A00112,shipping,shared_cluster
C02127,A00112,shipping,shared_cluster
C07756,A00139,shipping,shared_cluster
C05001,A00139,shipping,shared_cluster
C09288,A00139,shipping,shared_cluster
C00825,A00139,shipping,shared_cluster
C01170,A00139,shipping,shared_cluster
C07336,A00139,shipping,shared_cluster
C04324,A00607,shipping,shared_cluster
C09565,A00607,shipping,shared_cluster
C02429,A00607,shipping,shared_cluster
C01076,A00607,shipping,shared_cluster
C08142,A00607,shipping,shared_cluster
C02160,A00137,shipping,shared_cluster
C06556,A00137,shipping,shared_cluster
C03853,A00137,shipping,shared_cluster
C00422,A00416,shipping,shared_cluster
C05607,A00416,shipping,shared_cluster
C04318,A00416,shipping,shared_cluster
C04893,A00416,shipping,shared_cluster
C02842,A00230,shipping,shared_cluster
C02848,A00230,shipping,shared_cluster
C00403,A00462,shipping,shared_cluster
C04367,A00462,shipping,shared_cluster
C08500,A00462,shipping,shared_cluster
C09195,A00181,shipping,shared_cluster
C09414,A00181,shipping,shared_cluster
C06460,A00181,shipping,shared_cluster
C00719,A00181,shipping,shared_cluster
C06788,A00181,shipping,shared_cluster
C00017,A00249,shipping,shared_cluster
C05658,A00249,shipping,shared_cluster
C05376,A00122,shipping,shared_cluster
C04458,A00122,shipping,shared_cluster
C03273,A00122,shipping,shared_cluster
C06753,A00642,shipping,shared_cluster
C07583,A00642,shipping,shared_cluster
C05056,A00112,shipping,shared_cluster
C08317,A00112,shipping,shared_cluster
C06239,A00578,shipping,shared_cluster
C00733,A00578,shipping,shared_cluster
C06189,A00640,shipping,shared_cluster
C06777,A00640,shipping,shared_cluster
C01927,A00405,shipping,shared_cluster
C01007,A00405,shipping,shared_cluster
C07362,A00405,shipping,shared_cluster
C05516,A00405,shipping,shared_cluster
C08792,A00405,shipping,shared_cluster
C09546,A00461,shipping,shared_cluster
C00072,A00461,shipping,shared_cluster
C00097,A00461,shipping,shared_cluster
C00368,A00461,shipping,shared_cluster
C01022,A00461,shipping,shared_cluster
C09226,A00360,shipping,shared_cluster
C09452,A00360,shipping,shared_cluster
C00485,A00360,shipping,shared_cluster
C05604,A00360,shipping,shared_cluster
C00423,A00360,shipping,shared_cluster
C00486,A00588,shipping,shared_cluster
C06716,A00588,shipping,shared_cluster
C09136,A00081,shipping,shared_cluster
C00853,A00081,shipping,shared_cluster
C01545,A00081,shipping,shared_cluster
C03716,A00081,shipping,shared_cluster
C05267,A00241,shipping,shared_cluster
C02344,A00241,shipping,shared_cluster
C08637,A00241,shipping,shared_cluster
C08444,A00241,shipping,shared_cluster
C02538,A00241,shipping,shared_cluster
C06101,A00190,shipping,shared_cluster
C06583,A00190,shipping,shared_cluster
C01254,A00190,shipping,shared_cluster
C09030,A00190,shipping,shared_cluster
C05779,A00190,shipping,shared_cluster
C08064,A00153,shipping,shared_cluster
C02414,A00153,shipping,shared_cluster
C01132,A00153,shipping,shared_cluster
C04009,A00153,shipping,shared_cluster
C04883,A00153,shipping,shared_cluster
C09701,A00099,shipping,shared_cluster
C06188,A00099,shipping,shared_cluster
C09323,A00099,shipping,shared_cluster
C06894,A00099,shipping,shared_cluster
C05202,A00099,shipping,shared_cluster
C02462,A00099,shipping,shared_cluster
C02952,A00317,shipping,shared_cluster
C06776,A00317,shipping,shared_cluster
C03335,A00317,shipping,shared_cluster
C08586,A00317,shipping,shared_cluster
C01334,A00589,shipping,shared_cluster
C09354,A00589,shipping,shared_cluster
C03555,A00589,shipping,shared_cluster
C09179,A00589,shipping,shared_cluster
C08623,A00698,shipping,shared_cluster
C03520,A00698,shipping,shared_cluster
C09890,A00698,shipping,shared_cluster
C02947,A00698,shipping,shared_cluster
C04516,A00113,shipping,shared_cluster
C02372,A00113,shipping,shared_cluster
C03318,A00113,shipping,shared_cluster
C07611,A00113,shipping,shared_cluster
C06367,A00113,shipping,shared_cluster
C09351,A00190,shipping,shared_cluster
C08391,A00190,shipping,shared_cluster
C05221,A00604,shipping,shared_cluster
C07037,A00604,shipping,shared_cluster
C06120,A00604,shipping,shared_cluster
C02314,A00604,shipping,shared_cluster
C08138,A00604,shipping,shared_cluster
C05226,A00604,shipping,shared_cluster
C00173,A00496,shipping,shared_cluster
C01340,A00496,shipping,shared_cluster
C04262,A00496,shipping,shared_cluster
C06888,A00496,shipping,shared_cluster
C07326,A00496,shipping,shared_cluster
C02406,A00496,shipping,shared_cluster
C04538,A00108,shipping,shared_cluster
C06033,A00108,shipping,shared_cluster
C01095,A00108,shipping,shared_cluster
C08847,A00108,shipping,shared_cluster
C00952,A00108,shipping,shared_cluster
C09343,A00108,shipping,shared_cluster
C01210,A00232,shipping,shared_cluster
C04023,A00232,shipping,shared_cluster
C06163,A00232,shipping,shared_cluster
C06043,A00565,shipping,shared_cluster
C06603,A00565,shipping,shared_cluster
C07881,A00565,shipping,shared_cluster
C02054,A00696,shipping,shared_cluster
C03057,A00696,shipping,shared_cluster
C05619,A00696,shipping,shared_cluster
C02887,A00696,shipping,shared_cluster
C03740,A00696,shipping,shared_cluster
C02402,A00696,shipping,shared_cluster
C07530,A00100,shipping,shared_cluster
C04573,A00100,shipping,shared_cluster
C05383,A00100,shipping,shared_cluster
C05546,A00679,shipping,shared_cluster
C03002,A00679,shipping,shared_cluster
C07452,A00679,shipping,shared_cluster
C08882,A00041,shipping,shared_cluster
C02255,A00041,shipping,shared_cluster
C08021,A00041,shipping,shared_cluster
C06807,A00041,shipping,shared_cluster
C03526,A00708,shipping,shared_cluster
C05420,A00708,shipping,shared_cluster
C08086,A00708,shipping,shared_cluster
C09474,A00297,shipping,shared_cluster
C03766,A00297,shipping,shared_cluster
C08032,A00297,shipping,shared_cluster
C05453,A00297,shipping,shared_cluster
C03153,A00297,shipping,shared_cluster
C08620,A00297,shipping,shared_cluster
C02078,A00561,shipping,shared_cluster
C06550,A00561,shipping,shared_cluster
C06049,A00561,shipping,shared_cluster
C07116,A00561,shipping,shared_cluster
C05059,A00561,shipping,shared_cluster
C08322,A00557,shipping,shared_cluster
C01288,A00557,shipping,shared_cluster
C03105,A00557,shipping,shared_cluster
C05953,A00557,shipping,shared_cluster
C02263,A00557,shipping,shared_cluster
C02476,A00557,shipping,shared_cluster
C02365,A00268,shipping,shared_cluster
C09488,A00268,shipping,shared_cluster
C05718,A00268,shipping,shared_cluster
C07914,A00268,shipping,shared_cluster
C05120,A00601,shipping,shared_cluster
C08848,A00601,shipping,shared_cluster
C05494,A00601,shipping,shared_cluster
C01675,A00601,shipping,shared_cluster
C05129,A00601,shipping,shared_cluster
C04310,A00338,shipping,shared_cluster
C04400,A00338,shipping,shared_cluster
C09589,A00338,shipping,shared_cluster
C04470,A00338,shipping,shared_cluster
C04357,A00338,shipping,shared_cluster
C04828,A00393,shipping,shared_cluster
C02774,A00393,shipping,shared_cluster
C01231,A00393,shipping,shared_cluster
C08857,A00393,shipping,shared_cluster
C04712,A00393,shipping,shared_cluster
C09555,A00667,shipping,shared_cluster
C07509,A00667,shipping,shared_cluster
C03050,A00667,shipping,shared_cluster
C02411,A00541,shipping,shared_cluster
C07412,A00541,shipping,shared_cluster
C05028,A00690,shipping,shared_cluster
C06813,A00690,shipping,shared_cluster
C00584,A00690,shipping,shared_cluster
C07954,A00690,shipping,shared_cluster
C08563,A00690,shipping,shared_cluster
C05098,A00690,shipping,shared_cluster
C09757,A00402,shipping,shared_cluster
C05110,A00402,shipping,shared_cluster
C02873,A00402,shipping,shared_cluster
C09629,A00402,shipping,shared_cluster
C08495,A00402,shipping,shared_cluster
C02858,A00488,shipping,shared_cluster
C08015,A00488,shipping,shared_cluster
C02670,A00488,shipping,shared_cluster
C08909,A00488,shipping,shared_cluster
C04882,A00488,shipping,shared_cluster
C09420,A00243,shipping,shared_cluster
C00777,A00243,shipping,shared_cluster
C09870,A00243,shipping,shared_cluster
C07368,A00312,shipping,shared_cluster
C02252,A00312,shipping,shared_cluster
C00249,A00312,shipping,shared_cluster
C09949,A00312,shipping,shared_cluster
