refund_id,txn_id,requested_at,reason_code,approved
RF0057010,T0057010,2026-03-19 15:00:00,other,True
RF0057011,T0057011,2026-03-03 18:53:00,duplicate,True
RF0057044,T0057044,2026-03-25 19:58:00,duplicate,True
RF0057051,T0057051,2026-01-22 05:55:00,other,True
RF0057054,T0057054,2026-03-05 04:06:00,other,True
RF0057077,T0057077,2026-02-11 22:06:00,duplicate,True
RF0057078,T0057078,2026-07-08 00:56:00,other,True
RF0057083,T0057083,2026-03-31 04:29:00,other,True
RF0057086,T0057086,2026-06-08 15:18:00,customer_request,True
RF0057090,T0057090,2026-04-02 08:19:00,duplicate,True
RF0057095,T0057095,2026-07-12 11:00:00,customer_request,True
RF0057100,T0057100,2026-05-28 09:03:00,other,True
RF0057102,T0057102,2026-04-23 11:06:00,product_issue,True
RF0057135,T0057135,2026-07-29 03:01:00,customer_request,True
RF0057139,T0057139,2026-06-09 22:03:00,product_issue,True
RF0057144,T0057144,2026-02-03 23:21:00,product_issue,True
RF0057145,T0057145,2026-03-07 10:30:00,customer_request,True
RF0057146,T0057146,2026-05-27 13:08:00,other,True
RF0057158,T0057158,2026-04-02 06:59:00,customer_request,True
RF0057159,T0057159,2026-07-13 02:27:00,duplicate,True
RF0057195,T0057195,2026-07-23 14:52:00,product_issue,True
RF0057211,T0057211,2026-05-10 21:31:00,other,True
RF0057215,T0057215,2026-07-09 01:41:00,customer_request,True
RF0057235,T0057235,2026-07-14 21:31:00,other,True
RF0057241,T0057241,2026-04-14 19:42:00,other,True
RF0057243,T0057243,2026-05-16 16:35:00,duplicate,True
RF0057262,T0057262,2026-03-17 07:41:00,customer_request,True
RF0057267,T0057267,2026-05-27 23:09:00,other,True
RF0057270,T0057270,2026-03-16 07:22:00,duplicate,True
RF0057275,T0057275,2026-03-28 14:26:00,customer_request,True
RF0057310,T0057310,2026-03-28 14:19:00,customer_request,True
RF0057331,T0057331,2026-01-14 13:32:00,other,True
RF0057346,T0057346,2026-05-16 06:44:00,customer_request,True
RF0057351,T0057351,2026-01-04 12:13:00,other,True
RF0057352,T0057352,2026-03-17 18:28:00,product_issue,True
RF0057388,T0057388,2026-06-28 11:03:00,duplicate,True
RF0057395,T0057395,2026-06-26 15:08:00,other,True
RF0057400,T0057400,2026-07-12 17:27:00,other,True
RF0057403,T0057403,2026-04-08 13:54:00,other,True
RF0057413,T0057413,2026-01-24 21:01:00,duplicate,True
RF0057416,T0057416,2026-02-12 19:43:00,product_issue,True
RF0057425,T0057425,2026-02-10 06:34:00,product_issue,True
RF0057447,T0057447,2026-03-09 22:02:00,duplicate,True
RF0057453,T0057453,2026-06-18 18:20:00,other,True
RF0057462,T0057462,2026-06-06 02:23:00,duplicate,True
RF0057464,T0057464,2026-05-21 18:20:00,customer_request,True
RF0057482,T0057482,2026-07-22 20:07:00,other,True
RF0057484,T0057484,2026-02-11 01:28:00,customer_request,True
RF0057494,T0057494,2026-05-22 04:46:00,other,True
RF0057502,T0057502,2026-01-21 06:42:00,other,True
RF0057504,T0057504,2026-05-25 19:52:00,duplicate,True
RF0057506,T0057506,2026-06-28 06:45:00,product_issue,True
RF0057508,T0057508,2026-05-24 04:54:00,duplicate,True
RF0057519,T0057519,2026-04-21 02:52:00,customer_request,True
RF0057528,T0057528,2026-02-05 08:26:00,duplicate,True
RF0057533,T0057533,2026-06-21 09:06:00,customer_request,True
RF0057538,T0057538,2026-06-15 18:01:00,other,True
RF0057556,T0057556,2026-03-09 22:06:00,duplicate,True
RF0057561,T0057561,2026-03-21 21:22:00,customer_request,True
RF0057567,T0057567,2026-04-12 18:02:00,other,True
RF0057580,T0057580,2026-03-15 12:14:00,product_issue,True
RF0057582,T0057582,2026-06-18 13:36:00,product_issue,True
RF0057584,T0057584,2026-04-27 18:39:00,product_issue,True
RF0057592,T0057592,2026-07-28 14:38:00,duplicate,True
RF0057617,T0057617,2026-07-30 19:39:00,product_issue,True
RF0057625,T0057625,2026-03-20 06:17:00,duplicate,True
RF0057640,T0057640,2026-01-24 14:47:00,duplicate,True
RF0057651,T0057651,2026-01-20 16:11:00,customer_request,True
RF0057655,T0057655,2026-02-21 18:58:00,customer_request,True
RF0057671,T0057671,2026-06-26 02:47:00,product_issue,True
RF0057679,T0057679,2026-07-09 23:57:00,customer_request,True
RF0057689,T0057689,2026-02-06 23:44:00,customer_request,True
RF0057692,T0057692,2026-04-05 19:43:00,duplicate,True
RF0057699,T0057699,2026-06-25 20:55:00,duplicate,True
RF0057710,T0057710,2026-05-01 03:19:00,duplicate,True
RF0057711,T0057711,2026-04-07 17:14:00,product_issue,True
RF0057722,T0057722,2026-05-28 14:50:00,product_issue,True
RF0057732,T0057732,2026-05-03 23:37:00,other,True
RF0057750,T0057750,2026-06-01 20:40:00,customer_request,True
RF0057762,T0057762,2026-03-03 12:14:00,duplicate,True
RF0057765,T0057765,2026-02-05 13:57:00,product_issue,True
RF0057769,T0057769,2026-05-13 05:01:00,duplicate,True
RF0057772,T0057772,2026-07-12 07:07:00,customer_request,True
RF0057782,T0057782,2026-05-02 14:05:00,product_issue,True
RF0057800,T0057800,2026-02-14 11:04:00,duplicate,True
RF0057803,T0057803,2026-07-04 08:15:00,product_issue,True
RF0057806,T0057806,2026-01-19 16:40:00,customer_request,True
RF0057814,T0057814,2026-04-02 06:23:00,other,True
RF0057838,T0057838,2026-02-13 05:34:00,product_issue,True
RF0057865,T0057865,2026-07-23 21:54:00,product_issue,True
RF0057868,T0057868,2026-01-31 23:29:00,other,True
RF0057885,T0057885,2026-04-12 12:42:00,other,True
RF0057891,T0057891,2026-03-13 02:58:00,product_issue,True
RF0057892,T0057892,2026-07-24 19:34:00,duplicate,True
RF0057898,T0057898,2026-04-19 23:01:00,product_issue,True
RF0057912,T0057912,2026-03-05 15:53:00,product_issue,True
RF0057921,T0057921,2026-01-27 14:45:00,product_issue,True
RF0057926,T0057926,2026-07-07 11:10:00,product_issue,True
RF0057933,T0057933,2026-04-08 20:56:00,duplicate,True
RF0057968,T0057968,2026-06-29 15:25:00,product_issue,True
RF0057996,T0057996,2026-02-28 05:56:00,customer_request,True
RF0058000,T0058000,2026-02-07 22:05:00,other,True
RF0058010,T0058010,2026-01-03 13:44:00,duplicate,True
RF0058014,T0058014,2026-06-01 11:27:00,customer_request,True
RF0058019,T0058019,2026-07-14 21:37:00,product_issue,True
RF0058031,T0058031,2026-05-17 17:22:00,duplicate,True
RF0058047,T0058047,2026-05-16 17:27:00,duplicate,True
RF0058050,T0058050,2026-04-21 09:03:00,product_issue,True
RF0058052,T0058052,2026-04-04 19:57:00,customer_request,True
RF0058063,T0058063,2026-06-06 14:03:00,duplicate,True
RF0058070,T0058070,2026-02-14 14:54:00,product_issue,True
RF0058073,T0058073,2026-05-24 05:57:00,product_issue,True
RF0058085,T0058085,2026-01-05 15:05:00,duplicate,True
RF0058088,T0058088,2026-06-11 19:33:00,duplicate,True
RF0058096,T0058096,2026-04-20 20:23:00,product_issue,True
RF0058111,T0058111,2026-03-27 10:31:00,customer_request,True
RF0058112,T0058112,2026-04-04 01:42:00,duplicate,True
RF0058123,T0058123,2026-07-07 22:42:00,other,True
RF0058131,T0058131,2026-04-03 23:43:00,customer_request,True
RF0058132,T0058132,2026-04-10 22:47:00,customer_request,True
RF0058142,T0058142,2026-04-04 10:56:00,duplicate,True
RF0058145,T0058145,2026-01-06 13:12:00,other,True
RF0058152,T0058152,2026-01-31 13:38:00,duplicate,True
RF0058155,T0058155,2026-07-27 14:47:00,other,True
RF0058170,T0058170,2026-04-12 05:53:00,duplicate,True
RF0058178,T0058178,2026-01-07 07:57:00,duplicate,True
RF0058179,T0058179,2026-06-29 01:10:00,product_issue,True
RF0058182,T0058182,2026-04-23 08:14:00,customer_request,True
RF0058184,T0058184,2026-01-09 18:23:00,other,True
RF0058187,T0058187,2026-05-11 13:04:00,customer_request,True
RF0058191,T0058191,2026-01-23 10:57:00,duplicate,True
RF0058199,T0058199,2026-04-12 06:19:00,duplicate,True
RF0058214,T0058214,2026-05-19 03:18:00,duplicate,True
RF0058226,T0058226,2026-01-16 19:28:00,other,True
RF0058229,T0058229,2026-04-17 21:18:00,product_issue,True
RF0058235,T0058235,2026-02-27 00:13:00,customer_request,True
RF0058242,T0058242,2026-03-04 21:02:00,customer_request,True
RF0058243,T0058243,2026-05-05 11:14:00,customer_request,True
RF0058248,T0058248,2026-07-08 20:32:00,customer_request,True
RF0058259,T0058259,2026-02-19 04:01:00,duplicate,True
RF0058265,T0058265,2026-06-02 14:29:00,customer_request,True
RF0058277,T0058277,2026-02-17 01:30:00,product_issue,True
RF0058293,T0058293,2026-05-08 13:48:00,duplicate,True
RF0058302,T0058302,2026-02-02 00:22:00,duplicate,True
RF0058319,T0058319,2026-06-11 00:29:00,product_issue,True
RF0058320,T0058320,2026-02-08 17:19:00,product_issue,True
RF0058322,T0058322,2026-05-01 22:32:00,product_issue,True
RF0058323,T0058323,2026-05-14 19:00:00,other,True
RF0058326,T0058326,2026-06-04 09:01:00,other,True
RF0058335,T0058335,2026-06-01 22:27:00,duplicate,True
RF0058341,T0058341,2026-02-17 06:06:00,customer_request,True
RF0058353,T0058353,2026-04-30 06:59:00,product_issue,True
RF0058354,T0058354,2026-05-30 12:50:00,other,True
RF0058356,T0058356,2026-07-08 10:23:00,other,True
RF0058364,T0058364,2026-03-19 09:45:00,other,True
RF0058366,T0058366,2026-01-30 02:10:00,duplicate,True
RF0058382,T0058382,2026-03-11 04:23:00,customer_request,True
RF0058395,T0058395,2026-05-11 07:08:00,duplicate,True
RF0058417,T0058417,2026-02-16 06:35:00,other,True
RF0058420,T0058420,2026-05-26 12:04:00,product_issue,True
RF0058424,T0058424,2026-02-17 15:41:00,customer_request,True
RF0058441,T0058441,2026-06-03 09:06:00,product_issue,True
RF0058464,T0058464,2026-05-10 21:28:00,duplicate,True
RF0058481,T0058481,2026-07-26 09:28:00,duplicate,True
RF0058509,T0058509,2026-07-27 17:35:00,product_issue,True
RF0058529,T0058529,2026-02-22 20:32:00,product_issue,True
RF0058543,T0058543,2026-06-22 01:02:00,duplicate,True
RF0058572,T0058572,2026-05-16 04:33:00,customer_request,True
RF0058582,T0058582,2026-02-11 02:18:00,customer_request,True
RF0058596,T0058596,2026-06-13 12:12:00,product_issue,True
RF0058617,T0058617,2026-02-08 22:27:00,product_issue,True
RF0058620,T0058620,2026-05-06 10:33:00,other,True
RF0058621,T0058621,2026-06-14 02:39:00,duplicate,True
RF0058625,T0058625,2026-01-12 19:33:00,customer_request,True
RF0058627,T0058627,2026-07-17 17:40:00,product_issue,True
RF0058633,T0058633,2026-03-16 12:10:00,other,True
RF0058634,T0058634,2026-01-24 00:17:00,other,True
RF0058641,T0058641,2026-04-13 20:25:00,customer_request,True
RF0058651,T0058651,2026-02-14 08:09:00,duplicate,True
RF0058655,T0058655,2026-06-27 02:04:00,customer_request,True
RF0058669,T0058669,2026-01-15 23:46:00,customer_request,True
RF0058685,T0058685,2026-03-18 04:47:00,duplicate,True
RF0058701,T0058701,2026-05-25 05:06:00,other,True
RF0058702,T0058702,2026-06-29 10:17:00,duplicate,True
RF0058704,T0058704,2026-03-10 21:05:00,duplicate,True
RF0058723,T0058723,2026-04-10 21:40:00,customer_request,True
RF0058729,T0058729,2026-03-29 16:35:00,customer_request,True
RF0058730,T0058730,2026-03-15 22:37:00,other,True
RF0058731,T0058731,2026-04-20 11:53:00,duplicate,True
RF0058737,T0058737,2026-07-26 19:20:00,product_issue,True
RF0058740,T0058740,2026-04-06 08:05:00,product_issue,True
RF0058767,T0058767,2026-02-01 13:03:00,duplicate,True
RF0058789,T0058789,2026-04-23 20:18:00,other,True
RF0058792,T0058792,2026-01-12 06:51:00,customer_request,True
RF0058805,T0058805,2026-06-03 01:57:00,product_issue,True
RF0058810,T0058810,2026-05-21 06:20:00,product_issue,True
RF0058849,T0058849,2026-03-29 04:58:00,customer_request,True
RF0058857,T0058857,2026-03-08 13:14:00,customer_request,True
RF0058860,T0058860,2026-02-20 11:03:00,product_issue,True
RF0058871,T0058871,2026-02-23 23:08:00,product_issue,True
RF0058886,T0058886,2026-01-10 19:07:00,duplicate,True
RF0058889,T0058889,2026-03-17 11:37:00,product_issue,True
RF0058898,T0058898,2026-06-03 12:21:00,duplicate,True
RF0058900,T0058900,2026-02-17 02:10:00,duplicate,True
RF0058909,T0058909,2026-02-07 18:00:00,duplicate,True
RF0058924,T0058924,2026-05-02 13:40:00,customer_request,True
RF0058930,T0058930,2026-04-17 00:07:00,duplicate,True
RF0058932,T0058932,2026-05-23 19:14:00,product_issue,True
RF0058933,T0058933,2026-07-23 03:58:00,product_issue,True
RF0058935,T0058935,2026-01-06 17:33:00,other,True
RF0058945,T0058945,2026-07-03 01:38:00,customer_request,True
RF0058947,T0058947,2026-01-24 00:18:00,customer_request,True
RF0058960,T0058960,2026-03-27 17:43:00,product_issue,True
RF0058970,T0058970,2026-03-28 14:03:00,product_issue,True
RF0058989,T0058989,2026-02-24 07:03:00,customer_request,True
RF0058992,T0058992,2026-07-16 22:40:00,product_issue,True
RF0059005,T0059005,2026-01-19 11:08:00,duplicate,True
RF0059031,T0059031,2026-01-17 18:18:00,duplicate,True
RF0059034,T0059034,2026-07-25 22:10:00,duplicate,True
RF0059043,T0059043,2026-07-24 02:30:00,other,True
RF0059063,T0059063,2026-07-19 23:50:00,duplicate,True
RF0059067,T0059067,2026-05-14 19:07:00,customer_request,True
RF0059074,T0059074,2026-02-22 10:38:00,other,True
RF0059078,T0059078,2026-01-19 17:09:00,product_issue,True
RF0059086,T0059086,2026-01-25 08:28:00,product_issue,True
RF0059087,T0059087,2026-04-15 20:04:00,duplicate,True
RF0059100,T0059100,2026-04-20 07:27:00,product_issue,True
RF0059125,T0059125,2026-04-23 08:05:00,product_issue,True
RF0059128,T0059128,2026-03-31 23:10:00,customer_request,True
RF0059134,T0059134,2026-03-25 12:24:00,customer_request,True
RF0059155,T0059155,2026-05-13 14:02:00,product_issue,True
RF0059163,T0059163,2026-03-07 10:53:00,product_issue,True
RF0059176,T0059176,2026-06-21 17:35:00,other,True
RF0059190,T0059190,2026-01-27 19:58:00,duplicate,True
RF0059193,T0059193,2026-02-15 03:20:00,other,True
RF0059194,T0059194,2026-06-08 20:44:00,duplicate,True
RF0059195,T0059195,2026-02-23 03:59:00,duplicate,True
RF0059206,T0059206,2026-07-23 01:12:00,customer_request,True
RF0059207,T0059207,2026-02-15 21:31:00,product_issue,True
RF0059212,T0059212,2026-06-16 01:40:00,customer_request,True
RF0059214,T0059214,2026-06-19 23:43:00,product_issue,True
RF0059225,T0059225,2026-04-18 18:48:00,duplicate,True
RF0059227,T0059227,2026-07-17 23:15:00,duplicate,True
RF0059228,T0059228,2026-01-18 11:25:00,other,True
RF0059246,T0059246,2026-01-22 01:57:00,customer_request,True
RF0059269,T0059269,2026-01-10 14:51:00,duplicate,True
RF0059270,T0059270,2026-03-05 02:03:00,product_issue,True
RF0059281,T0059281,2026-03-27 13:59:00,other,True
RF0059288,T0059288,2026-01-10 04:26:00,product_issue,True
RF0059289,T0059289,2026-03-05 09:45:00,other,True
RF0059343,T0059343,2026-02-22 01:02:00,duplicate,True
RF0059350,T0059350,2026-05-20 20:49:00,other,True
RF0059363,T0059363,2026-03-30 11:20:00,customer_request,True
RF0059366,T0059366,2026-05-30 02:41:00,product_issue,True
RF0059387,T0059387,2026-05-04 07:17:00,other,True
RF0059396,T0059396,2026-04-05 21:50:00,product_issue,True
RF0059400,T0059400,2026-07-23 11:32:00,duplicate,True
RF0059403,T0059403,2026-02-19 14:49:00,product_issue,True
RF0059405,T0059405,2026-05-27 02:45:00,product_issue,True
RF0059411,T0059411,2026-01-22 13:35:00,duplicate,True
RF0059421,T0059421,2026-02-24 20:28:00,product_issue,True
RF0059427,T0059427,2026-02-12 15:59:00,customer_request,True
RF0059449,T0059449,2026-05-12 02:23:00,other,True
RF0059452,T0059452,2026-01-24 11:04:00,duplicate,True
RF0059453,T0059453,2026-06-23 15:30:00,product_issue,True
RF0059463,T0059463,2026-01-24 12:18:00,customer_request,True
RF0059511,T0059511,2026-06-25 06:37:00,other,True
RF0059524,T0059524,2026-02-12 20:16:00,other,True
RF0059525,T0059525,2026-06-26 17:24:00,duplicate,True
RF0059543,T0059543,2026-04-05 15:30:00,product_issue,True
RF0059552,T0059552,2026-05-06 20:57:00,product_issue,True
RF0059563,T0059563,2026-03-23 14:14:00,customer_request,True
RF0059566,T0059566,2026-02-12 15:38:00,customer_request,True
RF0059570,T0059570,2026-02-18 16:32:00,other,True
RF0059580,T0059580,2026-05-15 03:40:00,duplicate,True
RF0059591,T0059591,2026-01-04 17:55:00,other,True
RF0059637,T0059637,2026-01-02 04:18:00,product_issue,True
RF0059663,T0059663,2026-03-12 17:25:00,customer_request,True
RF0059689,T0059689,2026-03-28 08:38:00,customer_request,True
RF0059708,T0059708,2026-03-11 17:41:00,other,True
RF0059709,T0059709,2026-02-07 14:35:00,duplicate,True
RF0059718,T0059718,2026-01-04 06:34:00,product_issue,True
RF0059727,T0059727,2026-04-12 00:23:00,product_issue,True
RF0059739,T0059739,2026-03-07 14:34:00,product_issue,True
RF0059744,T0059744,2026-03-13 10:59:00,product_issue,True
RF0059756,T0059756,2026-06-01 08:02:00,customer_request,True
RF0059761,T0059761,2026-07-09 10:47:00,product_issue,True
RF0059767,T0059767,2026-02-09 15:19:00,duplicate,True
RF0059781,T0059781,2026-03-22 07:17:00,duplicate,True
RF0059786,T0059786,2026-06-29 11:39:00,other,True
RF0059787,T0059787,2026-03-04 09:39:00,customer_request,True
RF0059789,T0059789,2026-03-24 02:13:00,other,True
RF0059801,T0059801,2026-04-20 12:54:00,duplicate,True
RF0059814,T0059814,2026-02-19 00:37:00,other,True
RF0059825,T0059825,2026-02-13 01:36:00,customer_request,True
RF0059836,T0059836,2026-07-09 18:02:00,other,True
RF0059840,T0059840,2026-02-03 18:13:00,duplicate,True
RF0059878,T0059878,2026-03-29 04:15:00,duplicate,True
RF0059879,T0059879,2026-02-06 20:57:00,customer_request,True
RF0059882,T0059882,2026-04-23 08:30:00,duplicate,True
RF0059894,T0059894,2026-04-01 01:35:00,duplicate,True
RF0059902,T0059902,2026-02-22 07:56:00,customer_request,True
RF0059918,T0059918,2026-04-05 07:43:00,other,True
RF0059923,T0059923,2026-01-31 08:09:00,duplicate,True
RF0059936,T0059936,2026-06-19 07:57:00,other,True
RF0059959,T0059959,2026-03-23 05:43:00,other,True
RF0059970,T0059970,2026-05-29 06:12:00,duplicate,True
RF0059978,T0059978,2026-04-30 22:12:00,product_issue,True
RF0059981,T0059981,2026-05-20 13:25:00,product_issue,True
RF0059995,T0059995,2026-03-26 16:59:00,product_issue,True
RF0060006,T0060006,2026-01-19 13:35:00,duplicate,True
RF0060007,T0060007,2026-04-25 04:47:00,other,True
RF0060023,T0060023,2026-04-14 16:55:00,customer_request,True
RF0060027,T0060027,2026-03-09 17:41:00,product_issue,True
RF0060050,T0060050,2026-07-03 14:29:00,duplicate,True
RF0060064,T0060064,2026-01-31 02:24:00,duplicate,True
RF0060069,T0060069,2026-01-25 08:20:00,other,True
RF0060111,T0060111,2026-02-21 17:12:00,other,True
RF0060119,T0060119,2026-04-28 02:03:00,duplicate,True
RF0060131,T0060131,2026-01-19 13:05:00,product_issue,True
RF0060161,T0060161,2026-03-28 00:14:00,customer_request,True
RF0060164,T0060164,2026-05-26 02:52:00,customer_request,True
RF0060170,T0060170,2026-05-10 02:32:00,customer_request,True
RF0060171,T0060171,2026-04-27 18:02:00,duplicate,True
RF0060174,T0060174,2026-02-06 11:15:00,customer_request,True
RF0060180,T0060180,2026-02-26 22:07:00,duplicate,True
RF0060188,T0060188,2026-05-16 17:07:00,customer_request,True
RF0060216,T0060216,2026-02-06 15:19:00,customer_request,True
RF0060218,T0060218,2026-04-10 05:42:00,customer_request,True
RF0060248,T0060248,2026-04-25 05:26:00,customer_request,True
RF0060279,T0060279,2026-05-22 18:05:00,customer_request,True
RF0060286,T0060286,2026-02-09 17:30:00,product_issue,True
RF0060319,T0060319,2026-01-07 13:34:00,customer_request,True
RF0060320,T0060320,2026-06-16 17:53:00,duplicate,True
RF0060327,T0060327,2026-04-28 16:21:00,product_issue,True
RF0060332,T0060332,2026-02-28 06:42:00,product_issue,True
RF0060337,T0060337,2026-06-30 19:22:00,other,True
RF0060365,T0060365,2026-02-12 23:31:00,product_issue,True
RF0060371,T0060371,2026-01-30 18:18:00,duplicate,True
RF0060380,T0060380,2026-07-14 01:14:00,customer_request,True
RF0060389,T0060389,2026-05-27 00:30:00,other,True
RF0060390,T0060390,2026-03-19 21:12:00,duplicate,True
RF0060397,T0060397,2026-06-07 05:37:00,duplicate,True
RF0060410,T0060410,2026-03-09 06:50:00,product_issue,True
RF0060420,T0060420,2026-04-04 18:39:00,product_issue,True
RF0060451,T0060451,2026-02-05 23:35:00,customer_request,True
RF0060459,T0060459,2026-01-24 21:39:00,customer_request,True
RF0060463,T0060463,2026-03-06 13:41:00,customer_request,True
RF0060489,T0060489,2026-04-21 03:18:00,other,True
RF0060493,T0060493,2026-05-10 21:09:00,duplicate,True
RF0060501,T0060501,2026-06-27 12:33:00,duplicate,True
RF0060520,T0060520,2026-03-18 10:13:00,duplicate,True
RF0060531,T0060531,2026-03-10 17:21:00,duplicate,True
RF0060536,T0060536,2026-01-02 21:32:00,customer_request,True
RF0060568,T0060568,2026-05-10 00:44:00,customer_request,True
RF0060569,T0060569,2026-07-27 21:43:00,other,True
RF0060573,T0060573,2026-01-10 17:58:00,customer_request,True
RF0060583,T0060583,2026-06-15 06:41:00,product_issue,True
RF0060591,T0060591,2026-05-29 16:53:00,product_issue,True
RF0060603,T0060603,2026-03-08 20:01:00,other,True
RF0060605,T0060605,2026-01-06 03:59:00,product_issue,True
RF0060608,T0060608,2026-01-12 14:39:00,duplicate,True
RF0060651,T0060651,2026-03-23 17:09:00,other,True
RF0060659,T0060659,2026-07-14 17:53:00,customer_request,True
RF0060680,T0060680,2026-04-25 14:22:00,product_issue,True
RF0060691,T0060691,2026-06-05 02:24:00,product_issue,True
RF0060702,T0060702,2026-03-30 04:25:00,customer_request,True
RF0060707,T0060707,2026-07-30 19:05:00,duplicate,True
RF0060715,T0060715,2026-05-21 05:15:00,other,True
RF0060719,T0060719,2026-02-19 03:28:00,customer_request,True
RF0060740,T0060740,2026-06-05 16:55:00,product_issue,True
RF0060747,T0060747,2026-07-30 04:31:00,product_issue,True
RF0060766,T0060766,2026-05-08 12:35:00,product_issue,True
RF0060773,T0060773,2026-02-05 12:15:00,duplicate,True
RF0060785,T0060785,2026-03-24 07:02:00,product_issue,True
RF0060794,T0060794,2026-05-19 15:56:00,duplicate,True
RF0060804,T0060804,2026-07-14 15:15:00,product_issue,True
RF0060814,T0060814,2026-07-13 23:11:00,duplicate,True
RF0060817,T0060817,2026-01-14 09:01:00,product_issue,True
RF0060878,T0060878,2026-06-14 11:46:00,product_issue,True
RF0060904,T0060904,2026-01-30 22:59:00,product_issue,True
RF0060913,T0060913,2026-05-24 08:20:00,other,True
RF0060915,T0060915,2026-07-25 14:00:00,product_issue,True
RF0060922,T0060922,2026-02-09 22:51:00,other,True
RF0060924,T0060924,2026-01-22 19:26:00,product_issue,True
RF0060928,T0060928,2026-01-22 09:39:00,other,True
RF0060947,T0060947,2026-05-03 16:32:00,customer_request,True
RF0060954,T0060954,2026-05-08 02:23:00,customer_request,True
RF0060969,T0060969,2026-06-03 20:45:00,product_issue,True
RF0060984,T0060984,2026-02-09 03:02:00,customer_request,True
RF0061024,T0061024,2026-06-01 04:07:00,other,True
RF0061027,T0061027,2026-03-06 09:19:00,customer_request,True
RF0061040,T0061040,2026-06-07 03:49:00,duplicate,True
RF0061044,T0061044,2026-01-26 06:51:00,customer_request,True
RF0061056,T0061056,2026-01-07 01:29:00,customer_request,True
RF0061064,T0061064,2026-04-14 20:01:00,customer_request,True
RF0061073,T0061073,2026-02-02 11:53:00,duplicate,True
RF0061079,T0061079,2026-07-30 07:08:00,other,True
RF0061086,T0061086,2026-05-21 22:02:00,other,True
RF0061087,T0061087,2026-07-21 18:20:00,product_issue,True
RF0061097,T0061097,2026-04-12 02:03:00,customer_request,True
RF0061110,T0061110,2026-06-27 00:39:00,product_issue,True
RF0061115,T0061115,2026-05-04 03:03:00,duplicate,True
RF0061134,T0061134,2026-01-28 16:18:00,other,True
RF0061162,T0061162,2026-04-29 11:43:00,other,True
RF0061175,T0061175,2026-06-29 07:58:00,other,True
RF0061177,T0061177,2026-07-05 13:23:00,duplicate,True
RF0061191,T0061191,2026-07-18 17:59:00,product_issue,True
RF0061202,T0061202,2026-06-07 11:48:00,customer_request,True
RF0061223,T0061223,2026-01-15 06:07:00,customer_request,True
RF0061226,T0061226,2026-02-04 08:31:00,customer_request,True
RF0061227,T0061227,2026-02-11 04:54:00,duplicate,True
RF0061229,T0061229,2026-03-11 03:11:00,product_issue,True
RF0061232,T0061232,2026-03-04 00:16:00,other,True
RF0061239,T0061239,2026-05-27 19:09:00,other,True
RF0061262,T0061262,2026-05-08 14:50:00,customer_request,True
RF0061276,T0061276,2026-06-08 23:04:00,product_issue,True
RF0061280,T0061280,2026-04-18 11:12:00,other,True
RF0061293,T0061293,2026-05-17 19:41:00,customer_request,True
RF0061295,T0061295,2026-07-13 23:46:00,product_issue,True
RF0061296,T0061296,2026-05-22 05:32:00,product_issue,True
RF0061302,T0061302,2026-05-18 20:27:00,product_issue,True
RF0061303,T0061303,2026-07-03 12:50:00,other,True
RF0061305,T0061305,2026-04-27 23:16:00,other,True
RF0061306,T0061306,2026-03-31 17:23:00,product_issue,True
RF0061316,T0061316,2026-04-01 09:16:00,duplicate,True
RF0061327,T0061327,2026-05-16 18:38:00,duplicate,True
RF0061334,T0061334,2026-06-29 02:59:00,customer_request,True
RF0061338,T0061338,2026-04-06 12:13:00,product_issue,True
RF0061340,T0061340,2026-06-12 05:19:00,customer_request,True
RF0061354,T0061354,2026-05-20 03:54:00,other,True
RF0061363,T0061363,2026-07-15 14:09:00,other,True
RF0061370,T0061370,2026-07-10 07:12:00,other,True
RF0061372,T0061372,2026-07-30 02:25:00,duplicate,True
RF0061389,T0061389,2026-02-15 11:45:00,other,True
RF0061393,T0061393,2026-07-11 05:41:00,duplicate,True
RF0061401,T0061401,2026-02-14 18:56:00,duplicate,True
RF0061409,T0061409,2026-02-27 05:39:00,other,True
RF0061422,T0061422,2026-07-05 02:31:00,product_issue,True
RF0061446,T0061446,2026-02-23 10:02:00,duplicate,True
RF0061459,T0061459,2026-02-11 02:02:00,customer_request,True
RF0061460,T0061460,2026-04-09 13:34:00,other,True
RF0061466,T0061466,2026-03-28 02:22:00,other,True
RF0061493,T0061493,2026-06-29 04:36:00,other,True
RF0061499,T0061499,2026-03-19 19:36:00,duplicate,True
RF0061516,T0061516,2026-06-09 07:15:00,product_issue,True
RF0061527,T0061527,2026-02-02 12:58:00,product_issue,True
RF0061544,T0061544,2026-04-02 18:06:00,duplicate,True
RF0061561,T0061561,2026-01-21 17:40:00,product_issue,True
RF0061562,T0061562,2026-06-22 04:16:00,duplicate,True
RF0061565,T0061565,2026-04-01 07:01:00,other,True
RF0061570,T0061570,2026-05-22 23:58:00,duplicate,True
RF0061616,T0061616,2026-01-21 12:49:00,product_issue,True
RF0061621,T0061621,2026-01-23 20:24:00,other,True
RF0061627,T0061627,2026-03-15 20:20:00,customer_request,True
RF0061630,T0061630,2026-05-01 02:01:00,product_issue,True
RF0061634,T0061634,2026-01-19 05:47:00,duplicate,True
RF0061647,T0061647,2026-01-11 15:49:00,product_issue,True
RF0061668,T0061668,2026-04-20 16:43:00,other,True
RF0061677,T0061677,2026-06-12 04:27:00,product_issue,True
